order_id,payment_id,payment_method,payment_status,attempt_number,payment_amount,payment_created_at,processor
ORD000174,P01100,mastercard,failed,2,228.93,2025-05-04,braintree
ORD000599,P00576,apple_pay,captured,1,421.98,2025-03-23,adyen
ORD000600,P00028,visa,captured,2,247.85,2025-06-25,adyen
ORD001173,P00767,klarna,captured,1,372.62,2025-10-22,stripe
ORD000746,P01476,klarna,captured,2,405.16,2025-08-16,adyen
ORD000985,P00132,mastercard,failed,3,88.46,2025-06-12,stripe
ORD000619,P00676,paypal,captured,1,264.36,2025-05-21,adyen
ORD000933,P01149,paypal,captured,3,131.89,2025-10-15,adyen
ORD000335,P00205,klarna,authorized,1,80.39,2025-03-20,stripe
ORD000943,P00877,mastercard,captured,1,359.25,2025-01-13,stripe
ORD000619,P00750,apple_pay,captured,1,411.36,2025-03-29,braintree
ORD000009,P01314,visa,authorized,3,161.97,2025-03-18,stripe
ORD001202,P00011,apple_pay,captured,3,14.32,2025-03-10,adyen
ORD000395,P01070,apple_pay,refunded,1,582.75,2025-04-23,stripe
ORD000289,P01338,mastercard,captured,1,290.16,2025-09-19,stripe
ORD000503,P01429,visa,authorized,3,394.58,2025-04-01,braintree
ORD000542,P00078,visa,authorized,2,54.38,2025-02-19,adyen
ORD000440,P01153,apple_pay,captured,1,375.93,2025-05-26,stripe
ORD000427,P01170,paypal,authorized,1,459.93,2025-12-21,adyen
ORD000098,P01238,amex,authorized,2,37.96,2025-12-09,stripe
ORD000765,P00901,paypal,authorized,1,318.91,2025-01-02,stripe
ORD000435,P00209,paypal,captured,2,93.79,2025-01-05,adyen
ORD000477,P01568,visa,authorized,2,96.68,2025-04-21,braintree
ORD000524,P01179,amex,authorized,2,372.73,2025-02-22,adyen
ORD000359,P01537,paypal,failed,2,375.36,2025-10-20,stripe
ORD001260,P00507,paypal,chargeback,1,336.72,2025-02-24,stripe
ORD001202,P00099,mastercard,failed,2,311.0,2025-02-02,stripe
ORD001368,P00252,klarna,authorized,1,287.29,2025-03-24,stripe
ORD001024,P00740,visa,authorized,3,293.92,2025-08-03,braintree
ORD001005,P00259,klarna,captured,2,207.33,2025-03-02,stripe
ORD000899,P00054,klarna,failed,2,161.82,2025-04-17,adyen
ORD001252,P00473,apple_pay,captured,2,166.73,2025-07-03,stripe
ORD000218,P01241,paypal,failed,1,545.78,2025-12-19,stripe
ORD000565,P01208,mastercard,captured,3,167.36,2025-11-12,stripe
ORD000541,P00280,mastercard,chargeback,1,230.96,2025-03-21,braintree
ORD001337,P01205,paypal,failed,2,307.41,2025-04-16,stripe
ORD000188,P00530,visa,authorized,1,448.19,2025-01-26,stripe
ORD000072,P01040,apple_pay,captured,2,468.49,2025-04-18,stripe
ORD001097,P00559,klarna,captured,2,435.79,2025-08-13,stripe
ORD000993,P01058,apple_pay,authorized,2,188.79,2025-07-09,stripe
ORD000600,P00554,klarna,captured,1,106.22,2025-05-18,braintree
ORD000019,P01344,amex,captured,1,492.05,2025-01-07,braintree
ORD000135,P00207,mastercard,captured,2,525.95,2025-11-26,stripe
ORD000916,P00591,visa,failed,1,548.63,2025-05-23,adyen
ORD001005,P00593,amex,authorized,1,516.42,2025-11-30,stripe
ORD000067,P01485,visa,refunded,3,223.21,2025-09-26,braintree
ORD000065,P01574,paypal,captured,2,100.57,2025-10-18,stripe
ORD000593,P00789,apple_pay,refunded,1,405.55,2025-06-03,stripe
ORD000925,P01425,visa,authorized,2,393.16,2025-02-16,stripe
ORD000452,P01314,paypal,captured,1,156.26,2025-03-23,braintree
ORD000986,P00824,paypal,refunded,3,375.93,2025-08-29,stripe
ORD000312,P01149,mastercard,authorized,2,598.96,2025-08-02,stripe
ORD001356,P01081,mastercard,failed,3,109.44,2025-02-03,stripe
ORD001216,P00528,apple_pay,captured,2,233.36,2025-11-11,stripe
ORD001387,P01127,mastercard,captured,3,240.72,2025-01-10,stripe
ORD000775,P00391,visa,captured,3,135.98,2025-06-21,adyen
ORD000432,P01287,paypal,authorized,2,474.96,2025-03-13,adyen
ORD000272,P00440,visa,captured,2,427.31,2025-03-05,adyen
ORD001269,P01100,mastercard,authorized,3,138.01,2025-06-30,stripe
ORD001317,P00401,visa,captured,2,516.1,2025-04-30,stripe
ORD000314,P00257,paypal,captured,1,261.22,2025-06-14,braintree
ORD000541,P01301,mastercard,authorized,1,335.04,2025-12-12,stripe
ORD000217,P00322,mastercard,authorized,2,414.09,2025-10-11,stripe
ORD000955,P00628,amex,captured,1,525.75,2025-04-29,adyen
ORD000985,P00268,amex,authorized,3,143.83,2025-07-11,adyen
ORD001294,P00771,apple_pay,captured,2,359.48,2025-05-17,braintree
ORD001013,P00895,klarna,chargeback,2,406.23,2025-04-07,stripe
ORD000807,P00803,paypal,authorized,1,532.96,2025-06-16,stripe
ORD001387,P00731,amex,captured,1,465.65,2025-02-20,adyen
ORD000837,P00080,paypal,refunded,1,549.52,2025-03-27,adyen
ORD000524,P00161,paypal,refunded,2,54.39,2025-07-27,stripe
ORD000154,P01281,visa,authorized,3,261.02,2025-09-26,braintree
ORD000009,P00191,amex,failed,3,190.73,2025-09-04,stripe
ORD000914,P00786,apple_pay,authorized,3,303.34,2025-12-27,stripe
ORD001033,P00682,klarna,captured,2,488.38,2025-03-19,adyen
ORD000222,P00523,visa,captured,3,300.61,2025-02-14,stripe
ORD001020,P01405,apple_pay,authorized,1,30.74,2025-08-19,stripe
ORD000646,P00437,visa,captured,3,405.78,2025-07-26,braintree
ORD000861,P00545,visa,authorized,1,16.07,2025-11-10,adyen
ORD000489,P01314,visa,captured,3,67.67,2025-02-16,braintree
ORD000784,P01277,visa,captured,1,439.36,2025-03-30,stripe
ORD001157,P00795,visa,refunded,3,500.29,2025-05-31,stripe
ORD000140,P00773,paypal,captured,3,197.69,2025-10-27,stripe
ORD000451,P01422,klarna,captured,2,345.71,2025-03-13,stripe
ORD000425,P00207,apple_pay,authorized,2,332.84,2025-12-13,stripe
ORD001189,P01005,apple_pay,chargeback,1,42.8,2025-02-10,braintree
ORD001359,P00281,visa,captured,1,331.46,2025-12-08,stripe
ORD000119,P00529,klarna,authorized,1,16.47,2025-09-03,adyen
ORD001223,P00735,paypal,captured,3,493.78,2025-02-21,adyen
ORD001040,P00636,visa,captured,1,451.4,2025-12-28,stripe
ORD000112,P00844,paypal,authorized,2,177.39,2025-01-18,stripe
ORD001010,P00100,apple_pay,captured,3,164.77,2025-05-23,adyen
ORD000575,P00983,amex,captured,3,122.17,2025-09-23,stripe
ORD000897,P01112,apple_pay,authorized,1,572.13,2025-05-06,stripe
ORD000787,P01140,apple_pay,failed,3,509.01,2025-05-20,adyen
ORD001234,P01490,paypal,authorized,1,504.26,2025-04-15,stripe
ORD000535,P01423,amex,authorized,3,285.07,2025-03-06,stripe
ORD000405,P01282,klarna,authorized,1,488.8,2025-08-01,adyen
ORD000029,P01046,paypal,captured,3,359.02,2025-06-13,stripe
ORD001225,P01481,amex,authorized,1,186.68,2025-10-24,stripe
ORD000140,P00218,apple_pay,authorized,3,263.96,2025-07-18,stripe
ORD000233,P01574,mastercard,authorized,3,251.36,2025-07-07,adyen
ORD000033,P00226,klarna,chargeback,1,217.58,2025-03-01,stripe
ORD000172,P01532,apple_pay,authorized,3,152.96,2025-04-02,braintree
ORD000168,P00758,paypal,authorized,2,244.96,2025-01-14,adyen
ORD000785,P00145,mastercard,captured,3,363.58,2025-12-22,stripe
ORD000117,P01098,amex,captured,3,125.75,2025-10-13,adyen
ORD000696,P00985,klarna,authorized,3,93.69,2025-04-09,stripe
ORD000546,P01506,apple_pay,refunded,2,417.23,2025-06-16,stripe
ORD001240,P00398,visa,captured,3,320.54,2025-07-25,adyen
ORD000296,P00219,apple_pay,captured,2,217.78,2025-03-31,stripe
ORD000169,P00568,visa,captured,1,545.66,2025-02-16,braintree
ORD000418,P01372,amex,failed,3,282.18,2025-12-15,stripe
ORD000089,P00395,amex,authorized,1,205.72,2025-05-11,stripe
ORD000301,P00689,amex,refunded,2,137.59,2025-10-05,stripe
ORD000267,P00708,amex,authorized,2,200.67,2025-08-20,stripe
ORD000841,P00184,visa,captured,2,171.51,2025-05-27,braintree
ORD000488,P01504,paypal,authorized,3,521.42,2025-08-13,stripe
ORD001397,P01567,apple_pay,captured,1,536.27,2025-04-10,adyen
ORD001138,P00785,klarna,failed,3,253.42,2025-04-03,stripe
ORD000666,P00632,amex,captured,3,163.96,2025-09-24,braintree
ORD001341,P01389,paypal,authorized,3,86.91,2025-10-11,stripe
ORD000718,P00342,visa,failed,3,432.52,2025-09-22,braintree
ORD000670,P00289,amex,refunded,3,528.66,2025-09-13,adyen
ORD000535,P00107,paypal,authorized,3,252.56,2025-11-19,stripe
ORD000551,P00666,amex,authorized,3,526.19,2025-04-21,stripe
ORD000117,P00790,klarna,captured,3,156.03,2025-01-05,stripe
ORD000334,P00596,mastercard,captured,3,369.14,2025-04-12,stripe
ORD000684,P00380,visa,authorized,1,57.84,2025-08-18,stripe
ORD000947,P01499,klarna,authorized,1,342.24,2025-08-07,stripe
ORD000928,P01055,paypal,captured,2,386.82,2025-04-13,stripe
ORD001086,P01433,visa,failed,2,390.18,2025-10-12,adyen
ORD001241,P00743,klarna,authorized,1,469.48,2025-12-22,braintree
ORD000502,P00718,mastercard,captured,1,65.9,2025-02-14,stripe
ORD000583,P01388,klarna,failed,1,174.35,2025-01-10,adyen
ORD000482,P01206,amex,authorized,2,418.91,2025-09-11,stripe
ORD000087,P01354,amex,captured,3,359.32,2025-06-27,stripe
ORD001162,P00297,mastercard,captured,3,570.18,2025-09-02,stripe
ORD000626,P01274,mastercard,captured,1,472.67,2025-09-17,braintree
ORD000395,P00833,apple_pay,captured,2,287.88,2025-01-15,stripe
ORD000911,P01101,amex,failed,2,324.91,2025-10-02,stripe
ORD001027,P01508,paypal,captured,3,399.22,2025-03-05,adyen
ORD000835,P01354,mastercard,authorized,3,16.03,2025-08-20,stripe
ORD000202,P00094,amex,captured,1,224.89,2025-12-26,stripe
ORD000274,P00169,amex,captured,3,81.92,2025-06-22,stripe
ORD000277,P00766,mastercard,captured,2,151.27,2025-05-08,stripe
ORD001214,P01291,paypal,refunded,1,499.41,2025-11-28,stripe
ORD001077,P01219,amex,captured,2,333.6,2025-06-02,stripe
ORD001132,P01276,apple_pay,captured,1,517.67,2025-07-30,braintree
ORD000097,P00089,apple_pay,authorized,1,534.4,2025-03-15,adyen
ORD000343,P01395,paypal,captured,2,485.51,2025-07-10,stripe
ORD000639,P01118,visa,captured,3,459.62,2025-01-27,stripe
ORD001043,P00492,klarna,failed,2,108.0,2025-11-09,braintree
ORD000464,P01449,apple_pay,chargeback,3,168.88,2025-08-11,adyen
ORD001070,P00626,apple_pay,chargeback,3,425.41,2025-06-11,adyen
ORD000866,P00120,paypal,captured,2,187.62,2025-10-01,stripe
ORD000049,P01459,paypal,failed,2,231.34,2025-08-10,stripe
ORD000854,P00379,paypal,captured,1,562.45,2025-06-03,stripe
ORD000620,P00419,visa,captured,1,426.46,2025-05-01,stripe
ORD001271,P00975,klarna,authorized,3,72.91,2025-01-25,stripe
ORD000172,P01200,apple_pay,chargeback,3,435.51,2025-03-19,braintree
ORD000866,P01042,klarna,refunded,1,478.33,2025-05-27,stripe
ORD000347,P00837,apple_pay,captured,2,548.85,2025-06-18,stripe
ORD000981,P00551,mastercard,captured,3,414.22,2025-12-29,braintree
ORD000890,P01151,amex,authorized,3,66.47,2025-05-03,braintree
ORD000036,P00511,klarna,authorized,2,461.51,2025-06-25,stripe
ORD000937,P01334,mastercard,failed,1,397.22,2025-01-14,stripe
ORD001339,P00389,paypal,captured,2,279.12,2025-02-03,stripe
ORD000805,P00449,paypal,captured,2,458.72,2025-06-27,stripe
ORD000563,P00492,mastercard,captured,1,319.82,2025-05-08,braintree
ORD000154,P00315,visa,captured,2,560.05,2025-08-28,stripe
ORD001248,P01108,visa,failed,2,559.64,2025-11-04,stripe
ORD001194,P00595,apple_pay,refunded,2,143.02,2025-01-19,stripe
ORD001299,P00958,mastercard,captured,1,269.94,2025-03-02,adyen
ORD001089,P00340,mastercard,captured,2,127.13,2025-07-27,braintree
ORD001395,P00453,klarna,authorized,3,205.12,2025-02-06,adyen
ORD001082,P00942,paypal,failed,2,141.62,2025-04-24,stripe
ORD000455,P00217,visa,failed,1,312.03,2025-09-16,adyen
ORD000950,P01336,mastercard,captured,3,10.38,2025-01-15,stripe
ORD000334,P00383,amex,authorized,1,476.93,2025-08-14,stripe
ORD001194,P01286,amex,captured,1,103.77,2025-02-05,stripe
ORD000444,P01125,apple_pay,failed,3,171.73,2025-10-05,stripe
ORD001077,P01170,apple_pay,captured,1,113.2,2025-09-19,stripe
ORD000231,P00641,visa,authorized,1,218.83,2025-01-20,adyen
ORD000100,P01472,mastercard,chargeback,1,55.45,2025-07-16,stripe
ORD000868,P01427,paypal,captured,3,516.76,2025-06-22,stripe
ORD000388,P01003,visa,captured,1,254.82,2025-12-15,stripe
ORD000564,P00321,paypal,authorized,2,555.29,2025-01-15,stripe
ORD000279,P00196,visa,authorized,2,37.71,2025-09-06,stripe
ORD000190,P01261,paypal,authorized,1,111.83,2025-07-18,stripe
ORD001088,P00580,visa,captured,1,503.14,2025-12-18,braintree
ORD001233,P00541,apple_pay,refunded,1,283.65,2025-09-26,stripe
ORD000090,P00665,amex,captured,1,45.07,2025-04-15,braintree
ORD001065,P01493,klarna,chargeback,3,37.54,2025-02-09,braintree
ORD000741,P01386,visa,captured,3,537.96,2025-08-01,stripe
ORD000168,P01453,klarna,authorized,2,164.41,2025-11-06,braintree
ORD000531,P00087,amex,captured,2,252.42,2025-07-23,adyen
ORD000004,P00332,amex,captured,3,539.24,2025-07-31,stripe
ORD000865,P01154,apple_pay,refunded,3,403.91,2025-07-11,adyen
ORD000549,P00030,paypal,captured,2,464.56,2025-05-16,stripe
ORD001377,P00714,klarna,authorized,3,288.19,2025-11-24,stripe
ORD000287,P00935,apple_pay,captured,1,420.2,2025-03-02,stripe
ORD000469,P00693,mastercard,failed,1,354.75,2025-07-12,adyen
ORD000415,P00854,mastercard,captured,3,110.47,2025-11-14,braintree
ORD000680,P00807,klarna,authorized,2,347.89,2025-04-07,stripe
ORD000619,P00260,apple_pay,captured,3,556.09,2025-06-04,stripe
ORD001133,P01307,klarna,failed,2,213.69,2025-09-14,stripe
ORD000849,P00552,klarna,captured,1,301.39,2025-02-16,braintree
ORD001341,P01424,paypal,captured,1,255.49,2025-04-07,stripe
ORD000945,P00066,klarna,authorized,2,416.29,2025-09-22,stripe
ORD001045,P00891,apple_pay,captured,1,379.94,2025-01-31,adyen
ORD000544,P00376,klarna,captured,3,291.46,2025-05-18,adyen
ORD000267,P00332,amex,authorized,1,37.9,2025-08-03,stripe
ORD000008,P00567,klarna,captured,3,166.08,2025-11-07,adyen
ORD000164,P00972,visa,captured,1,195.57,2025-02-20,adyen
ORD000329,P00443,klarna,captured,3,442.17,2025-07-15,stripe
ORD001095,P01600,klarna,authorized,1,243.81,2025-09-18,stripe
ORD000498,P00657,apple_pay,captured,2,233.2,2025-05-25,stripe
ORD000250,P00299,klarna,captured,1,273.06,2025-06-09,adyen
ORD000556,P01250,amex,captured,3,264.87,2025-06-17,adyen
ORD000605,P00446,mastercard,failed,2,433.43,2025-11-13,stripe
ORD000655,P01385,visa,captured,2,405.48,2025-08-13,adyen
ORD000984,P00342,mastercard,captured,1,460.09,2025-05-28,stripe
ORD000599,P00156,klarna,authorized,1,132.37,2025-01-04,stripe
ORD000603,P00860,visa,captured,3,447.46,2025-05-25,stripe
ORD001341,P00285,mastercard,authorized,1,184.76,2025-10-25,stripe
ORD000516,P01259,amex,refunded,1,10.04,2025-06-06,braintree
ORD000976,P00301,amex,authorized,2,387.35,2025-05-24,braintree
ORD000989,P00106,klarna,captured,2,16.96,2025-09-18,stripe
ORD000761,P01099,visa,failed,1,67.82,2025-12-21,stripe
ORD000797,P01352,visa,captured,3,34.27,2025-02-26,stripe
ORD000622,P01085,mastercard,authorized,1,367.75,2025-12-11,stripe
ORD000474,P00417,paypal,authorized,2,132.65,2025-05-05,braintree
ORD000012,P01025,amex,authorized,3,487.41,2025-08-03,stripe
ORD000674,P01107,klarna,refunded,1,220.22,2025-04-08,stripe
ORD000994,P01225,visa,authorized,3,207.76,2025-01-08,stripe
ORD000908,P00080,amex,captured,1,313.73,2025-05-22,stripe
ORD000851,P01252,paypal,authorized,1,467.27,2025-11-19,adyen
ORD000550,P00364,paypal,captured,1,420.87,2025-11-29,adyen
ORD000804,P01525,paypal,captured,1,131.86,2025-05-18,adyen
ORD000419,P01383,amex,captured,1,460.47,2025-08-19,stripe
ORD000913,P01442,visa,authorized,3,309.02,2025-10-09,stripe
ORD001265,P00498,visa,refunded,2,592.57,2025-07-03,adyen
ORD000601,P01528,visa,captured,3,314.92,2025-10-24,stripe
ORD000262,P00156,paypal,authorized,2,178.85,2025-02-17,stripe
ORD001063,P01426,klarna,failed,3,459.07,2025-12-07,braintree
ORD001400,P00920,visa,failed,2,27.28,2025-07-30,adyen
ORD000170,P00110,visa,captured,1,437.53,2025-02-26,stripe
ORD000336,P01394,apple_pay,chargeback,3,330.48,2025-10-19,braintree
ORD000261,P01538,paypal,authorized,3,113.63,2025-12-06,adyen
ORD000001,P00783,mastercard,failed,3,24.22,2025-05-12,braintree
ORD000623,P00511,visa,failed,3,37.48,2025-06-20,adyen
ORD000553,P01549,apple_pay,captured,1,58.25,2025-11-26,adyen
ORD000784,P01287,paypal,captured,2,297.76,2025-07-16,stripe
ORD000985,P00434,paypal,authorized,3,427.48,2025-05-09,stripe
ORD000549,P00903,mastercard,authorized,3,88.94,2025-08-23,adyen
ORD000798,P00859,klarna,captured,1,103.79,2025-02-28,adyen
ORD000819,P00496,visa,refunded,3,490.27,2025-05-05,braintree
ORD001187,P00323,apple_pay,authorized,3,144.47,2025-10-30,stripe
ORD001008,P00147,apple_pay,captured,2,498.46,2025-02-04,adyen
ORD000798,P00803,apple_pay,authorized,3,66.08,2025-07-26,stripe
ORD000751,P00550,paypal,authorized,1,503.79,2025-09-06,adyen
ORD000004,P00238,mastercard,captured,2,442.22,2025-07-08,stripe
ORD001272,P00308,amex,refunded,1,97.12,2025-05-23,stripe
ORD000677,P01227,amex,authorized,2,209.39,2025-12-04,stripe
ORD000236,P00893,klarna,authorized,1,206.54,2025-10-23,braintree
ORD001090,P00963,apple_pay,authorized,2,88.97,2025-10-29,adyen
ORD000450,P00242,amex,captured,2,232.5,2025-02-05,stripe
ORD000715,P00740,apple_pay,captured,1,409.92,2025-12-29,adyen
ORD000365,P00736,klarna,authorized,2,441.02,2025-07-04,adyen
ORD000467,P01050,apple_pay,authorized,2,129.71,2025-09-10,stripe
ORD000649,P01473,amex,captured,3,435.85,2025-05-18,stripe
ORD000461,P00449,visa,authorized,3,167.33,2025-07-31,braintree
ORD000674,P00404,klarna,failed,1,35.08,2025-09-17,stripe
ORD000606,P00661,visa,failed,2,124.83,2025-07-16,stripe
ORD000255,P01535,paypal,captured,3,211.92,2025-07-28,stripe
ORD000090,P01136,visa,captured,1,31.19,2025-05-10,stripe
ORD000671,P01076,klarna,captured,3,66.23,2025-12-29,stripe
ORD001366,P00123,visa,authorized,2,220.19,2025-03-08,stripe
ORD001169,P00370,apple_pay,captured,1,555.51,2025-05-17,stripe
ORD001241,P00288,apple_pay,captured,2,385.12,2025-10-29,stripe
ORD000340,P00229,apple_pay,captured,1,561.28,2025-06-23,stripe
ORD000992,P00072,paypal,authorized,2,31.97,2025-01-03,stripe
ORD001151,P00904,paypal,authorized,1,522.18,2025-02-07,stripe
ORD001200,P01564,paypal,captured,1,90.06,2025-11-21,adyen
ORD000581,P01039,apple_pay,captured,3,149.8,2025-12-28,adyen
ORD000067,P00962,visa,failed,3,69.19,2025-04-06,stripe
ORD000952,P00672,klarna,authorized,1,252.61,2025-03-18,stripe
ORD000116,P01034,apple_pay,captured,1,129.45,2025-03-29,stripe
ORD001137,P00551,klarna,refunded,3,446.22,2025-11-30,stripe
ORD000603,P01304,visa,authorized,2,455.41,2025-01-03,stripe
ORD000450,P00569,mastercard,captured,3,181.39,2025-02-05,adyen
ORD000645,P00824,mastercard,captured,2,481.88,2025-05-12,braintree
ORD001362,P01319,amex,captured,3,106.56,2025-12-24,stripe
ORD000014,P00511,apple_pay,refunded,3,33.75,2025-02-02,stripe
ORD000915,P00831,apple_pay,refunded,3,107.37,2025-05-02,braintree
ORD001253,P00365,apple_pay,captured,3,155.01,2025-03-09,stripe
ORD001230,P01386,amex,failed,1,39.69,2025-04-30,braintree
ORD000026,P00278,visa,captured,3,74.77,2025-09-09,adyen
ORD000700,P01584,apple_pay,failed,3,188.59,2025-03-14,braintree
ORD000735,P00181,visa,refunded,3,512.94,2025-06-01,adyen
ORD000291,P01378,mastercard,captured,2,514.73,2025-03-01,stripe
ORD000653,P01200,amex,authorized,1,596.21,2025-01-04,adyen
ORD001260,P00189,apple_pay,authorized,2,67.82,2025-07-02,stripe
ORD001118,P00201,paypal,failed,3,11.09,2025-04-26,adyen
ORD001158,P01505,visa,authorized,3,343.71,2025-09-29,stripe
ORD000023,P01066,mastercard,captured,3,365.91,2025-01-03,adyen
ORD000417,P00210,klarna,captured,3,149.34,2025-01-19,stripe
ORD000064,P00538,paypal,failed,3,480.25,2025-12-01,stripe
ORD000243,P01354,paypal,failed,1,574.01,2025-06-07,stripe
ORD001173,P01042,amex,authorized,3,205.7,2025-11-11,stripe
ORD000162,P00988,apple_pay,captured,3,568.04,2025-02-08,stripe
ORD001093,P00419,paypal,failed,1,71.52,2025-05-09,stripe
ORD000830,P01365,visa,authorized,1,290.63,2025-09-12,braintree
ORD000029,P01281,apple_pay,captured,1,126.33,2025-03-29,adyen
ORD000820,P00931,mastercard,captured,2,354.81,2025-03-22,stripe
ORD000758,P01226,klarna,captured,3,51.97,2025-02-09,adyen
ORD000242,P00323,paypal,captured,3,307.57,2025-05-08,stripe
ORD000799,P00035,mastercard,authorized,1,112.17,2025-09-15,adyen
ORD000307,P00283,visa,failed,3,256.3,2025-04-18,stripe
ORD000216,P00571,visa,authorized,1,415.95,2025-02-13,stripe
ORD000157,P00731,mastercard,captured,2,206.93,2025-08-17,adyen
ORD000422,P00608,visa,captured,3,328.86,2025-09-02,braintree
ORD001140,P00088,paypal,authorized,2,583.18,2025-05-30,stripe
ORD001351,P00180,visa,captured,3,526.44,2025-04-05,stripe
ORD001353,P01463,amex,authorized,2,598.21,2025-09-25,adyen
ORD000174,P00986,mastercard,authorized,2,114.45,2025-09-24,stripe
ORD000939,P01468,paypal,captured,3,301.54,2025-08-07,stripe
ORD001002,P00798,visa,captured,1,472.7,2025-05-24,stripe
ORD000589,P00517,amex,captured,3,558.11,2025-07-04,stripe
ORD001384,P00403,apple_pay,authorized,2,152.13,2025-02-19,adyen
ORD000601,P01522,mastercard,captured,3,592.78,2025-01-02,braintree
ORD000179,P00403,klarna,authorized,1,270.4,2025-04-12,stripe
ORD001397,P00845,mastercard,authorized,3,465.54,2025-07-09,adyen
ORD000602,P00152,apple_pay,authorized,1,315.85,2025-09-09,stripe
ORD001019,P01100,mastercard,authorized,2,185.59,2025-03-28,stripe
