account_id,region_code,ticket_id,ticket_open_date,issue_type
30395,SW,95330,2025-02-09,Bug
30394,SE,95331,2025-03-29,Feature Request
31114,SE,95332,2025-07-12,Feature Request
31093,SE,95333,2025-08-03,Other
30641,W,95334,2025-02-18,Bug
30213,W,95335,2025-04-25,Other
31358,W,95336,2025-09-09,Bug
31358,W,95337,2025-07-10,Bug
30368,NE,95338,2025-05-19,Login
30048,W,95339,2025-12-29,Bug
31312,SW,95340,2025-06-17,Other
31262,NE,95341,2025-02-16,Bug
30998,W,95342,2025-08-04,Bug
31189,W,95343,2025-11-14,Other
31189,W,95344,2025-08-13,Feature Request
30372,SE,95345,2025-10-28,Login
30372,SE,95346,2025-07-10,Bug
30372,SE,95347,2025-11-29,Bug
30372,SE,95348,2025-04-27,Feature Request
30478,SE,95349,2025-02-23,Login
30478,SE,95350,2025-12-23,Login
30478,SE,95351,2025-01-16,Bug
30831,SE,95352,2025-05-15,Bug
30831,SE,95353,2025-09-09,Feature Request
30831,SE,95354,2025-11-18,Billing
30681,SW,95355,2025-03-01,Bug
30687,MW,95356,2025-06-08,Feature Request
30086,SE,95357,2025-07-27,Login
30015,MW,95358,2025-01-18,Login
30015,MW,95359,2025-07-15,Bug
30015,MW,95360,2025-12-26,Feature Request
31381,NE,95361,2025-10-06,Other
30513,SW,95362,2025-09-11,Other
30513,SW,95363,2025-01-05,Bug
30680,W,95364,2025-05-30,Feature Request
31398,W,95365,2025-08-25,Feature Request
30180,SW,95366,2025-11-02,Other
30180,SW,95367,2025-10-20,Bug
30180,SW,95368,2025-08-15,Feature Request
30180,SW,95369,2025-05-10,Feature Request
30180,SW,95370,2025-02-27,Bug
31324,W,95371,2025-05-26,Billing
31324,W,95372,2025-11-08,Billing
31324,W,95373,2025-07-11,Other
31212,SW,95374,2025-04-13,Bug
31212,SW,95375,2025-09-07,Other
31212,SW,95376,2025-03-01,Billing
31337,NE,95377,2025-12-06,Login
31337,NE,95378,2025-09-19,Billing
30922,MW,95379,2025-02-11,Billing
30922,MW,95380,2025-10-24,Feature Request
30922,MW,95381,2025-03-20,Bug
30127,MW,95382,2025-06-06,Billing
30127,MW,95383,2025-10-17,Billing
30564,W,95384,2025-04-19,Bug
30564,W,95385,2025-10-02,Other
30564,W,95386,2025-01-20,Login
30564,W,95387,2025-07-28,Feature Request
30549,NE,95388,2025-04-04,Billing
30470,W,95389,2025-12-18,Other
30470,W,95390,2025-09-17,Bug
30737,NE,95391,2025-12-14,Other
30737,NE,95392,2025-02-07,Login
30223,SE,95393,2025-12-03,Billing
30559,W,95394,2025-03-10,Bug
30559,W,95395,2025-08-23,Billing
30559,W,95396,2025-04-09,Billing
31170,SE,95397,2025-05-10,Feature Request
31170,SE,95398,2025-08-21,Other
31170,SE,95399,2025-04-27,Login
31170,SE,95400,2025-11-22,Other
31170,SE,95401,2025-04-17,Bug
30348,MW,95402,2025-11-21,Feature Request
30348,MW,95403,2025-05-29,Billing
30636,SE,95404,2025-09-11,Billing
30178,NE,95405,2025-12-19,Bug
30178,NE,95406,2025-10-29,Feature Request
30771,W,95407,2025-08-09,Billing
30771,W,95408,2025-12-21,Bug
30771,W,95409,2025-10-19,Feature Request
31026,NE,95410,2025-12-30,Billing
31026,NE,95411,2025-02-13,Bug
30371,SW,95412,2025-02-12,Other
30096,SW,95413,2025-08-07,Bug
30096,SW,95414,2025-03-27,Bug
31226,MW,95415,2025-09-22,Bug
30992,NE,95416,2025-03-21,Other
30992,NE,95417,2025-04-28,Feature Request
30992,NE,95418,2025-01-18,Other
30734,SE,95419,2025-06-02,Login
31069,SW,95420,2025-07-05,Bug
31069,SW,95421,2025-08-29,Login
30602,W,95422,2025-12-19,Login
30602,W,95423,2025-12-01,Other
30602,W,95424,2025-11-18,Bug
31134,SW,95425,2025-08-14,Feature Request
30122,NE,95426,2025-12-27,Bug
30610,MW,95427,2025-11-18,Feature Request
30670,SW,95428,2025-08-21,Feature Request
30614,SE,95429,2025-06-08,Feature Request
30280,W,95430,2025-11-20,Other
30280,W,95431,2025-09-05,Other
30280,W,95432,2025-08-08,Feature Request
30280,W,95433,2025-11-02,Login
30280,W,95434,2025-06-04,Login
30595,MW,95435,2025-07-12,Bug
30595,MW,95436,2025-04-23,Bug
30595,MW,95437,2025-01-24,Login
30702,SW,95438,2025-07-23,Bug
30702,SW,95439,2025-12-16,Feature Request
30702,SW,95440,2025-07-24,Login
30209,MW,95441,2025-01-25,Login
30209,MW,95442,2025-05-20,Bug
30209,MW,95443,2025-01-11,Billing
30209,MW,95444,2025-03-22,Feature Request
30491,SE,95445,2025-11-06,Other
30959,W,95446,2025-07-27,Feature Request
30969,SE,95447,2025-10-03,Login
30776,MW,95448,2025-09-18,Login
30776,MW,95449,2025-03-04,Bug
30776,MW,95450,2025-11-20,Login
31211,SW,95451,2025-01-07,Billing
31211,SW,95452,2025-09-09,Bug
30188,W,95453,2025-07-12,Login
30009,MW,95454,2025-03-31,Bug
31099,SE,95455,2025-03-27,Billing
31099,SE,95456,2025-05-06,Feature Request
30084,NE,95457,2025-08-01,Login
30084,NE,95458,2025-08-10,Billing
30837,SW,95459,2025-09-04,Login
30837,SW,95460,2025-08-13,Billing
30837,SW,95461,2025-11-09,Bug
30688,NE,95462,2025-07-06,Other
30969,MW,95463,2025-04-05,Bug
30969,MW,95464,2025-08-30,Bug
30969,MW,95465,2025-01-05,Feature Request
30969,MW,95466,2025-01-04,Billing
31005,SW,95467,2025-09-10,Bug
31004,MW,95468,2025-05-21,Login
31004,MW,95469,2025-10-23,Bug
31253,SW,95470,2025-03-23,Login
31253,SW,95471,2025-01-04,Bug
31253,SW,95472,2025-05-26,Bug
31253,SW,95473,2025-04-03,Billing
30235,W,95474,2025-01-28,Login
30235,W,95475,2025-03-31,Login
30235,W,95476,2025-09-15,Other
30235,W,95477,2025-06-05,Billing
31284,SE,95478,2025-08-25,Billing
30270,SW,95479,2025-02-26,Bug
30655,SE,95480,2025-10-22,Bug
30655,SE,95481,2025-12-22,Login
30258,SE,95482,2025-09-15,Feature Request
30947,MW,95483,2025-07-08,Bug
30947,MW,95484,2025-08-19,Bug
30862,NE,95485,2025-07-17,Login
30862,NE,95486,2025-09-09,Login
30862,NE,95487,2025-01-25,Feature Request
30862,NE,95488,2025-05-26,Bug
30887,SW,95489,2025-02-18,Bug
31334,SW,95490,2025-07-13,Other
31334,SW,95491,2025-12-09,Billing
30148,SE,95492,2025-12-02,Feature Request
30437,SW,95493,2025-10-17,Other
30437,SW,95494,2025-08-14,Feature Request
30437,SW,95495,2025-04-13,Billing
31113,W,95496,2025-08-24,Billing
31113,W,95497,2025-06-21,Other
31113,W,95498,2025-08-13,Other
31113,W,95499,2025-09-14,Bug
30357,MW,95500,2025-09-03,Other
30357,MW,95501,2025-11-03,Bug
31240,W,95502,2025-10-10,Feature Request
30455,W,95503,2025-03-02,Other
30455,W,95504,2025-08-03,Other
30455,W,95505,2025-06-21,Other
30628,MW,95506,2025-04-05,Bug
30628,MW,95507,2025-02-13,Feature Request
30831,MW,95508,2025-03-03,Other
30532,MW,95509,2025-08-07,Login
30532,MW,95510,2025-04-22,Bug
30532,MW,95511,2025-11-02,Bug
30370,SE,95512,2025-10-24,Login
30370,SE,95513,2025-08-03,Feature Request
30370,SE,95514,2025-01-02,Bug
30370,SE,95515,2025-05-29,Billing
30370,SE,95516,2025-07-26,Other
30852,W,95517,2025-07-11,Other
30852,W,95518,2025-11-02,Bug
30247,SW,95519,2025-09-09,Feature Request
30247,SW,95520,2025-12-28,Other
30263,SE,95521,2025-03-07,Feature Request
31325,MW,95522,2025-01-02,Other
31325,MW,95523,2025-09-13,Other
31272,SE,95524,2025-04-10,Login
31294,W,95525,2025-12-19,Bug
30501,NE,95526,2025-11-22,Feature Request
30885,NE,95527,2025-09-02,Feature Request
31365,SW,95528,2025-02-21,Bug
31116,W,95529,2025-09-20,Feature Request
31116,W,95530,2025-03-02,Feature Request
30613,W,95531,2025-01-07,Other
30613,W,95532,2025-03-24,Feature Request
30431,MW,95533,2025-10-10,Feature Request
30431,MW,95534,2025-06-06,Feature Request
30158,SE,95535,2025-03-11,Feature Request
30372,MW,95536,2025-03-17,Billing
31096,SE,95537,2025-01-03,Billing
31096,SE,95538,2025-06-16,Bug
31096,SE,95539,2025-05-04,Bug
30510,SE,95540,2025-02-14,Feature Request
30510,SE,95541,2025-10-14,Billing
30215,SE,95542,2025-10-21,Login
30215,SE,95543,2025-05-14,Feature Request
30215,SE,95544,2025-09-28,Other
30215,SE,95545,2025-04-25,Billing
30215,SE,95546,2025-01-07,Billing
30987,W,95547,2025-03-03,Other
31244,MW,95548,2025-04-26,Login
31244,MW,95549,2025-10-24,Bug
30553,W,95550,2025-06-19,Feature Request
31065,MW,95551,2025-11-18,Feature Request
31065,MW,95552,2025-08-09,Bug
30872,W,95553,2025-12-23,Billing
30872,W,95554,2025-11-23,Bug
30872,W,95555,2025-12-02,Feature Request
31081,SW,95556,2025-02-06,Bug
31081,SW,95557,2025-04-03,Bug
31081,SW,95558,2025-12-23,Login
31081,SW,95559,2025-10-15,Other
30833,NE,95560,2025-02-15,Billing
30833,NE,95561,2025-08-19,Billing
30833,NE,95562,2025-02-09,Bug
30833,NE,95563,2025-07-22,Feature Request
30833,NE,95564,2025-04-01,Billing
31096,MW,95565,2025-01-10,Other
30922,NE,95566,2025-09-06,Bug
30922,NE,95567,2025-11-13,Bug
30841,MW,95568,2025-07-07,Bug
30841,MW,95569,2025-07-02,Bug
30947,W,95570,2025-06-07,Bug
30947,W,95571,2025-01-13,Bug
30664,MW,95572,2025-02-23,Other
31148,SW,95573,2025-02-12,Bug
31148,SW,95574,2025-04-19,Bug
31148,SW,95575,2025-06-15,Billing
30005,NE,95576,2025-02-20,Feature Request
30005,NE,95577,2025-10-29,Bug
30005,NE,95578,2025-10-10,Other
30005,NE,95579,2025-08-05,Billing
30313,W,95580,2025-05-07,Billing
30564,MW,95581,2025-03-01,Bug
30825,MW,95582,2025-03-03,Feature Request
31105,W,95583,2025-03-04,Feature Request
31105,W,95584,2025-01-16,Bug
31025,SE,95585,2025-11-26,Other
30804,W,95586,2025-06-25,Login
30804,W,95587,2025-10-28,Bug
30804,W,95588,2025-09-30,Bug
30804,W,95589,2025-09-18,Billing
31126,W,95590,2025-10-27,Bug
31126,W,95591,2025-09-04,Other
31391,NE,95592,2025-11-20,Bug
31391,NE,95593,2025-10-15,Feature Request
31232,W,95594,2025-06-12,Billing
31232,W,95595,2025-03-08,Billing
30116,NE,95596,2025-05-05,Other
30104,SE,95597,2025-09-08,Login
30104,SE,95598,2025-08-14,Feature Request
30104,SE,95599,2025-07-06,Feature Request
30104,SE,95600,2025-09-30,Other
30045,W,95601,2025-05-29,Bug
30045,W,95602,2025-12-30,Feature Request
31354,W,95603,2025-02-13,Billing
31354,W,95604,2025-04-04,Billing
31354,W,95605,2025-02-07,Billing
31354,W,95606,2025-08-23,Billing
31354,W,95607,2025-06-17,Other
30981,SE,95608,2025-05-07,Bug
30981,SE,95609,2025-02-11,Login
30844,SE,95610,2025-02-19,Bug
30844,SE,95611,2025-06-08,Feature Request
30535,NE,95612,2025-07-01,Other
30539,W,95613,2025-06-15,Bug
30539,W,95614,2025-02-19,Login
30015,SE,95615,2025-05-26,Billing
30015,SE,95616,2025-05-25,Other
30015,SE,95617,2025-08-04,Billing
30242,W,95618,2025-02-21,Feature Request
30242,W,95619,2025-04-17,Bug
30242,W,95620,2025-12-03,Login
31230,W,95621,2025-10-25,Other
31230,W,95622,2025-03-09,Login
31230,W,95623,2025-07-06,Feature Request
30760,MW,95624,2025-01-30,Login
30704,SW,95625,2025-10-16,Billing
30704,SW,95626,2025-02-22,Login
30704,SW,95627,2025-05-13,Billing
30704,SW,95628,2025-03-18,Feature Request
30704,SW,95629,2025-11-07,Bug
30114,W,95630,2025-10-25,Other
30114,W,95631,2025-10-07,Other
30114,W,95632,2025-04-11,Feature Request
30114,W,95633,2025-10-13,Feature Request
30114,W,95634,2025-02-22,Billing
30396,SW,95635,2025-11-25,Bug
31098,W,95636,2025-08-28,Login
31098,W,95637,2025-12-30,Feature Request
31098,W,95638,2025-12-14,Other
31098,W,95639,2025-11-23,Other
31126,NE,95640,2025-11-20,Feature Request
31001,MW,95641,2025-11-07,Bug
31001,MW,95642,2025-04-07,Login
31238,SE,95643,2025-09-13,Billing
30966,MW,95644,2025-11-29,Other
30966,MW,95645,2025-08-10,Feature Request
30966,MW,95646,2025-12-12,Bug
30966,MW,95647,2025-08-08,Other
31062,MW,95648,2025-09-01,Bug
30006,NE,95649,2025-07-13,Billing
30006,NE,95650,2025-06-04,Bug
30160,NE,95651,2025-01-22,Billing
30175,MW,95652,2025-04-26,Login
31025,NE,95653,2025-07-30,Bug
31025,NE,95654,2025-10-19,Bug
30454,W,95655,2025-02-25,Billing
30275,SE,95656,2025-02-23,Login
30275,SE,95657,2025-04-18,Billing
30675,MW,95658,2025-07-21,Login
30675,MW,95659,2025-08-06,Bug
30675,MW,95660,2025-12-20,Feature Request
30675,MW,95661,2025-06-27,Bug
30675,MW,95662,2025-03-02,Other
31051,NE,95663,2025-02-05,Feature Request
31051,NE,95664,2025-11-16,Billing
31051,NE,95665,2025-05-26,Other
31024,W,95666,2025-01-13,Login
31024,W,95667,2025-09-18,Other
31024,W,95668,2025-12-30,Login
30055,MW,95669,2025-06-23,Login
30546,SW,95670,2025-07-05,Login
31333,W,95671,2025-03-15,Feature Request
31333,W,95672,2025-06-21,Billing
30438,SE,95673,2025-02-01,Bug
30594,NE,95674,2025-12-15,Other
30594,NE,95675,2025-11-05,Other
30594,NE,95676,2025-11-02,Bug
30594,NE,95677,2025-01-26,Bug
31348,W,95678,2025-12-12,Login
30306,MW,95679,2025-06-12,Other
30306,MW,95680,2025-06-23,Feature Request
30306,MW,95681,2025-07-30,Feature Request
30306,MW,95682,2025-11-04,Login
30618,NE,95683,2025-11-27,Login
31395,SE,95684,2025-01-29,Bug
31395,SE,95685,2025-05-02,Billing
31395,SE,95686,2025-06-08,Feature Request
30180,NE,95687,2025-01-02,Other
30433,NE,95688,2025-10-29,Bug
30913,MW,95689,2025-06-15,Bug
30913,MW,95690,2025-08-26,Feature Request
30065,SE,95691,2025-07-23,Feature Request
30383,W,95692,2025-02-22,Bug
30383,W,95693,2025-02-24,Login
30038,MW,95694,2025-06-13,Billing
30038,MW,95695,2025-01-15,Login
30821,SW,95696,2025-12-17,Login
30784,W,95697,2025-05-31,Feature Request
30784,W,95698,2025-08-20,Feature Request
30784,W,95699,2025-07-07,Billing
30784,W,95700,2025-08-13,Login
31211,SE,95701,2025-07-25,Billing
31211,SE,95702,2025-03-06,Other
31266,NE,95703,2025-07-26,Other
31266,NE,95704,2025-03-10,Other
30560,MW,95705,2025-11-27,Bug
30560,MW,95706,2025-07-16,Feature Request
30513,W,95707,2025-09-28,Other
30513,W,95708,2025-07-18,Other
30175,SE,95709,2025-01-15,Bug
30909,SW,95710,2025-03-10,Feature Request
31122,SE,95711,2025-07-31,Other
31122,SE,95712,2025-09-05,Feature Request
30870,MW,95713,2025-03-26,Bug
30494,MW,95714,2025-03-30,Bug
30754,NE,95715,2025-02-21,Bug
30754,NE,95716,2025-05-11,Billing
30210,W,95717,2025-04-15,Bug
30210,W,95718,2025-05-26,Other
31252,MW,95719,2025-01-01,Other
30139,SE,95720,2025-01-26,Feature Request
30269,MW,95721,2025-01-12,Feature Request
31035,SE,95722,2025-12-07,Login
31360,SE,95723,2025-02-22,Other
30505,MW,95724,2025-09-05,Feature Request
30031,SE,95725,2025-09-26,Billing
30031,SE,95726,2025-02-17,Feature Request
30031,SE,95727,2025-04-02,Bug
30031,SE,95728,2025-07-28,Bug
30031,SE,95729,2025-02-17,Other
31194,SE,95730,2025-06-25,Bug
31194,SE,95731,2025-12-21,Login
31092,SE,95732,2025-03-01,Feature Request
30361,NE,95733,2025-08-17,Bug
30928,W,95734,2025-10-25,Other
30928,W,95735,2025-08-27,Feature Request
30099,SE,95736,2025-07-07,Feature Request
30008,MW,95737,2025-12-01,Login
30008,MW,95738,2025-03-16,Feature Request
30008,MW,95739,2025-09-02,Billing
30696,NE,95740,2025-01-07,Other
30696,NE,95741,2025-01-13,Feature Request
30696,NE,95742,2025-08-14,Billing
30696,NE,95743,2025-08-30,Feature Request
31137,MW,95744,2025-06-29,Other
31137,MW,95745,2025-06-29,Bug
30920,W,95746,2025-10-10,Billing
30389,MW,95747,2025-12-22,Bug
30389,MW,95748,2025-01-21,Login
30389,MW,95749,2025-09-26,Login
30156,NE,95750,2025-07-01,Other
30156,NE,95751,2025-02-21,Login
30156,NE,95752,2025-10-27,Feature Request
30156,NE,95753,2025-08-10,Billing
30259,MW,95754,2025-08-06,Login
30259,MW,95755,2025-11-04,Other
30753,NE,95756,2025-02-25,Other
30753,NE,95757,2025-01-09,Login
31195,MW,95758,2025-10-10,Other
30719,W,95759,2025-01-22,Bug
31293,MW,95760,2025-12-21,Feature Request
31293,MW,95761,2025-05-03,Bug
30625,MW,95762,2025-08-12,Feature Request
30625,MW,95763,2025-12-20,Feature Request
30625,MW,95764,2025-10-25,Other
30625,MW,95765,2025-12-01,Bug
30873,SE,95766,2025-06-27,Other
30873,SE,95767,2025-11-04,Feature Request
30873,MW,95768,2025-06-10,Login
30873,MW,95769,2025-11-10,Bug
30873,MW,95770,2025-01-16,Billing
30953,MW,95771,2025-01-23,Billing
30254,SE,95772,2025-06-07,Billing
30569,NE,95773,2025-11-17,Feature Request
30569,NE,95774,2025-07-03,Login
31336,SE,95775,2025-08-05,Billing
30460,SW,95776,2025-05-13,Other
30460,SW,95777,2025-08-17,Billing
30886,MW,95778,2025-04-01,Feature Request
31115,NE,95779,2025-05-18,Billing
31115,NE,95780,2025-04-30,Login
31115,NE,95781,2025-07-27,Other
30519,SW,95782,2025-11-14,Billing
30519,SW,95783,2025-06-04,Feature Request
30519,SW,95784,2025-06-04,Billing
31121,MW,95785,2025-11-09,Bug
31121,MW,95786,2025-06-06,Other
31397,NE,95787,2025-12-05,Login
30926,NE,95788,2025-12-01,Feature Request
30926,NE,95789,2025-08-20,Login
30648,MW,95790,2025-10-21,Bug
30648,MW,95791,2025-10-23,Feature Request
30648,MW,95792,2025-05-22,Login
30648,MW,95793,2025-11-20,Login
30648,MW,95794,2025-01-18,Bug
31055,SE,95795,2025-06-13,Feature Request
31055,SE,95796,2025-08-18,Login
30578,SE,95797,2025-06-24,Feature Request
30113,SE,95798,2025-06-10,Other
30642,SE,95799,2025-07-27,Other
30696,SE,95800,2025-04-12,Other
30904,SE,95801,2025-04-16,Billing
30904,SE,95802,2025-03-10,Bug
30904,SE,95803,2025-12-19,Other
30385,SE,95804,2025-01-01,Other
30385,SE,95805,2025-07-05,Bug
30385,SE,95806,2025-07-20,Bug
30514,SW,95807,2025-07-05,Feature Request
30579,NE,95808,2025-02-18,Billing
31164,SW,95809,2025-05-07,Login
31323,SW,95810,2025-10-29,Login
31323,SW,95811,2025-06-26,Bug
31323,SW,95812,2025-06-06,Billing
31323,SW,95813,2025-08-07,Other
30310,SW,95814,2025-10-16,Feature Request
30310,SW,95815,2025-12-17,Bug
30808,W,95816,2025-04-22,Billing
30808,W,95817,2025-01-29,Bug
30575,MW,95818,2025-08-01,Billing
30030,SW,95819,2025-12-26,Bug
30030,SW,95820,2025-07-19,Login
30129,MW,95821,2025-06-16,Billing
30977,NE,95822,2025-09-08,Feature Request
30057,SE,95823,2025-08-09,Other
30057,SE,95824,2025-07-08,Bug
30811,SW,95825,2025-09-29,Other
30811,SW,95826,2025-01-27,Login
30767,W,95827,2025-07-29,Bug
31185,W,95828,2025-07-17,Bug
30996,MW,95829,2025-06-23,Billing
30285,MW,95830,2025-02-25,Bug
30885,W,95831,2025-06-01,Billing
30885,W,95832,2025-02-07,Feature Request
30396,MW,95833,2025-07-17,Login
30396,MW,95834,2025-06-27,Other
30396,MW,95835,2025-06-25,Bug
30396,MW,95836,2025-09-18,Feature Request
30025,SE,95837,2025-05-19,Billing
30125,W,95838,2025-11-12,Bug
31221,W,95839,2025-08-09,Feature Request
30187,SE,95840,2025-06-27,Bug
30187,SE,95841,2025-03-10,Other
30809,NE,95842,2025-01-12,Bug
30449,SW,95843,2025-09-03,Other
30449,SW,95844,2025-09-09,Login
31377,SE,95845,2025-07-26,Other
30657,NE,95846,2025-04-18,Login
30657,NE,95847,2025-11-07,Feature Request
30099,MW,95848,2025-10-20,Login
30099,MW,95849,2025-01-15,Feature Request
30099,MW,95850,2025-03-24,Login
30555,MW,95851,2025-01-03,Login
30555,MW,95852,2025-08-24,Other
30555,MW,95853,2025-05-09,Bug
30555,MW,95854,2025-01-30,Feature Request
30490,MW,95855,2025-04-03,Bug
30490,MW,95856,2025-08-05,Bug
30490,MW,95857,2025-08-07,Bug
30490,MW,95858,2025-12-03,Billing
30380,W,95859,2025-04-24,Other
30380,W,95860,2025-07-26,Other
30380,W,95861,2025-03-12,Feature Request
30541,MW,95862,2025-05-16,Login
30541,MW,95863,2025-10-11,Billing
30541,MW,95864,2025-12-17,Login
30541,MW,95865,2025-08-03,Bug
30824,MW,95866,2025-09-01,Login
31352,MW,95867,2025-01-06,Feature Request
31299,SE,95868,2025-03-28,Other
31298,NE,95869,2025-04-13,Feature Request
31298,NE,95870,2025-10-18,Bug
30842,SW,95871,2025-04-16,Feature Request
30842,SW,95872,2025-07-26,Other
30842,SW,95873,2025-11-15,Bug
30842,SW,95874,2025-03-23,Other
30327,SW,95875,2025-08-01,Other
30726,MW,95876,2025-04-25,Login
30726,MW,95877,2025-07-30,Feature Request
30551,SE,95878,2025-06-03,Bug
30551,SE,95879,2025-08-10,Billing
30026,MW,95880,2025-05-07,Feature Request
30026,MW,95881,2025-07-22,Other
30026,MW,95882,2025-08-19,Bug
30026,MW,95883,2025-05-30,Login
31106,W,95884,2025-04-21,Other
31106,W,95885,2025-02-18,Bug
30681,NE,95886,2025-04-03,Feature Request
30681,NE,95887,2025-11-13,Feature Request
30681,NE,95888,2025-11-10,Bug
30681,NE,95889,2025-12-27,Bug
30681,NE,95890,2025-02-05,Billing
30166,W,95891,2025-12-09,Other
30168,NE,95892,2025-11-30,Other
30228,SW,95893,2025-02-18,Bug
30228,SW,95894,2025-07-05,Other
30366,W,95895,2025-01-06,Feature Request
30790,W,95896,2025-06-24,Bug
30523,MW,95897,2025-12-20,Other
30523,MW,95898,2025-12-30,Feature Request
31095,NE,95899,2025-04-06,Billing
31095,NE,95900,2025-05-15,Login
31095,NE,95901,2025-03-23,Bug
30105,W,95902,2025-05-28,Other
30105,W,95903,2025-06-19,Bug
30964,NE,95904,2025-07-10,Feature Request
31305,SE,95905,2025-11-10,Billing
31305,SE,95906,2025-02-03,Bug
30533,W,95907,2025-04-30,Billing
30268,SW,95908,2025-04-16,Billing
30672,SW,95909,2025-02-01,Feature Request
30672,SW,95910,2025-06-19,Bug
30790,SE,95911,2025-01-12,Billing
30017,MW,95912,2025-07-28,Bug
30116,SW,95913,2025-01-08,Login
30116,SW,95914,2025-08-15,Login
30116,SW,95915,2025-10-09,Login
31167,NE,95916,2025-05-15,Login
30550,NE,95917,2025-08-15,Billing
30550,NE,95918,2025-07-06,Billing
30550,NE,95919,2025-04-28,Other
30550,NE,95920,2025-04-26,Feature Request
30752,SW,95921,2025-06-12,Billing
30752,SW,95922,2025-10-07,Feature Request
31392,MW,95923,2025-02-23,Bug
31392,MW,95924,2025-02-01,Bug
31392,MW,95925,2025-01-08,Bug
31392,MW,95926,2025-08-03,Bug
31392,MW,95927,2025-07-08,Login
30557,SE,95928,2025-12-01,Bug
30677,SE,95929,2025-05-16,Billing
30677,SE,95930,2025-10-08,Login
31239,MW,95931,2025-06-21,Bug
31095,SW,95932,2025-02-12,Billing
31095,SW,95933,2025-01-13,Other
31095,SW,95934,2025-11-28,Other
30445,W,95935,2025-04-14,Billing
31209,NE,95936,2025-02-09,Feature Request
30069,SW,95937,2025-11-21,Billing
30069,SW,95938,2025-07-21,Bug
30069,SW,95939,2025-02-24,Billing
30149,SE,95940,2025-09-17,Feature Request
30773,SE,95941,2025-07-19,Login
31122,W,95942,2025-02-16,Billing
31301,NE,95943,2025-04-27,Feature Request
31301,NE,95944,2025-06-04,Bug
30943,W,95945,2025-05-31,Feature Request
31127,SE,95946,2025-07-11,Login
30600,NE,95947,2025-08-31,Billing
30724,NE,95948,2025-01-29,Other
30724,NE,95949,2025-06-21,Bug
30250,SE,95950,2025-07-16,Bug
30250,SE,95951,2025-05-20,Login
30250,SE,95952,2025-10-20,Billing
30078,W,95953,2025-09-13,Feature Request
30897,NE,95954,2025-05-14,Login
30780,MW,95955,2025-09-23,Other
31074,NE,95956,2025-05-19,Feature Request
