,bird_id,sighting_date,observer,location,count_seen
3317,B00798,2026-04-29,Casey,Sunset Ridge,11
3318,B00798,2026-02-17,Taylor,Cliff Basin,6
3319,B00798,2026-03-15,Riley,Sunset Ridge,4
3320,B00385,2026-06-29,Casey,Wetlands,1
3321,B00385,2026-05-20,Jordan,Aspen Grove,9
3322,B00385,2026-03-10,Taylor,Pine Lookout,7
3323,B00385,2026-04-22,Quinn,Pine Lookout,11
3324,B00385,2026-02-06,Alex,Wetlands,4
3325,B00385,2026-06-23,Taylor,Sunset Ridge,10
3326,B00385,2026-05-19,Morgan,Sunset Ridge,4
3327,B00345,2026-04-13,Casey,Wetlands,3
3328,B00345,2026-01-30,Jordan,Aspen Grove,1
3329,B00345,2026-04-05,Morgan,Pine Lookout,8
3330,B00345,2026-06-27,Riley,Cliff Basin,8
3331,B00345,2026-05-07,Riley,Rocky Pass,2
3332,B00223,2026-03-30,Alex,Lake Edge,10
3333,B00223,2026-03-09,Quinn,Cliff Basin,1
3334,B00223,2026-05-27,Morgan,Pine Lookout,9
3335,B00223,2026-06-02,Quinn,Canyon Overlook,3
3336,B00804,2026-06-28,Quinn,Cliff Basin,4
3337,B00804,2026-01-12,Sam,Lake Edge,7
3338,B00804,2026-05-28,Jordan,Wetlands,9
3339,B00804,2026-03-17,Alex,Sunset Ridge,1
3340,B00804,2026-04-12,Alex,Rocky Pass,7
3341,B00804,2026-02-28,Quinn,Wetlands,5
3342,B01645,2026-06-20,Riley,Cliff Basin,6
3343,B01645,2026-03-07,Riley,Pine Lookout,10
3344,B01645,2026-02-23,Sam,Lake Edge,11
3345,B01645,2026-05-14,Casey,Pine Lookout,5
3346,B01645,2026-03-04,Casey,Pine Lookout,9
3347,B01645,2026-04-29,Taylor,Pine Lookout,7
3348,B01247,2026-05-10,Taylor,Aspen Grove,3
3349,B01247,2026-02-06,Casey,Pine Lookout,10
3350,B01247,2026-04-02,Alex,Rocky Pass,4
3351,B01247,2026-03-09,Taylor,Canyon Overlook,1
3352,B01012,2026-01-02,Taylor,Rocky Pass,4
3353,B01012,2026-04-14,Alex,Sunset Ridge,2
3354,B01012,2026-05-14,Sam,Aspen Grove,8
3355,B01012,2026-01-08,Quinn,Rocky Pass,11
3356,B01012,2026-04-04,Taylor,Sunset Ridge,2
3357,B01012,2026-01-06,Alex,Rocky Pass,11
3358,B01012,2026-06-20,Taylor,Canyon Overlook,6
3359,B00595,2026-03-02,Quinn,Aspen Grove,10
3360,B00595,2026-01-30,Taylor,Cliff Basin,9
3361,B00595,2026-03-28,Casey,Rocky Pass,4
3362,B00595,2026-05-02,Taylor,Rocky Pass,7
3363,B01302,2026-04-02,Morgan,Aspen Grove,10
3364,B01302,2026-02-05,Quinn,Pine Lookout,11
3365,B01302,2026-05-07,Alex,Aspen Grove,11
3366,B01302,2026-05-22,Taylor,Canyon Overlook,8
3367,B00069,2026-01-09,Alex,Canyon Overlook,3
3368,B00069,2026-06-23,Morgan,Aspen Grove,8
3369,B00069,2026-02-11,Alex,Rocky Pass,8
3370,B00069,2026-06-12,Jordan,Cliff Basin,6
3371,B00375,2026-04-22,Alex,Aspen Grove,6
3372,B00375,2026-06-14,Jordan,Wetlands,10
3373,B00375,2026-02-13,Quinn,Wetlands,10
3374,B00375,2026-01-09,Quinn,Pine Lookout,7
3375,B00375,2026-01-17,Morgan,Pine Lookout,7
3376,B00375,2026-02-01,Quinn,Canyon Overlook,10
3377,B00206,2026-03-28,Jordan,Pine Lookout,10
3378,B00206,2026-03-14,Sam,Canyon Overlook,3
3379,B00206,2026-04-21,Sam,Canyon Overlook,8
3380,B00206,2026-04-05,Quinn,Lake Edge,3
3381,B00206,2026-06-24,Riley,Canyon Overlook,9
3382,B00206,2026-03-22,Sam,Aspen Grove,7
3383,B00206,2026-04-04,Riley,Wetlands,9
3384,B00510,2026-03-21,Casey,Sunset Ridge,4
3385,B00510,2026-06-27,Taylor,Sunset Ridge,10
3386,B00510,2026-06-17,Sam,Sunset Ridge,3
3387,B00510,2026-06-23,Quinn,Pine Lookout,3
3388,B00510,2026-01-03,Casey,Wetlands,8
3389,B00510,2026-05-31,Riley,Pine Lookout,7
3390,B01162,2026-05-22,Casey,Sunset Ridge,10
3391,B01162,2026-02-02,Riley,Wetlands,7
3392,B01162,2026-01-08,Quinn,Sunset Ridge,4
3393,B01162,2026-06-07,Quinn,Aspen Grove,9
3394,B01162,2026-03-31,Quinn,Sunset Ridge,2
3395,B01162,2026-03-08,Sam,Sunset Ridge,2
3396,B01582,2026-02-15,Morgan,Cliff Basin,1
3397,B01582,2026-01-23,Taylor,Lake Edge,4
3398,B01582,2026-01-28,Jordan,Rocky Pass,3
3399,B01582,2026-03-28,Quinn,Aspen Grove,9
3400,B01501,2026-03-16,Casey,Cliff Basin,9
3401,B01501,2026-03-30,Alex,Aspen Grove,1
3402,B01501,2026-05-04,Casey,Canyon Overlook,10
3403,B01501,2026-03-02,Sam,Sunset Ridge,4
3404,B01501,2026-02-23,Quinn,Lake Edge,3
3405,B01501,2026-03-23,Jordan,Cliff Basin,9
3406,B01501,2026-01-18,Morgan,Wetlands,9
3407,B00955,2026-04-27,Quinn,Sunset Ridge,10
3408,B00955,2026-05-28,Sam,Cliff Basin,4
3409,B00955,2026-04-13,Morgan,Aspen Grove,6
3410,B00955,2026-06-24,Taylor,Wetlands,8
3411,B00955,2026-04-28,Alex,Sunset Ridge,5
3412,B00955,2026-03-21,Morgan,Canyon Overlook,7
3413,B00401,2026-06-08,Riley,Canyon Overlook,9
3414,B00401,2026-03-25,Taylor,Lake Edge,6
3415,B00401,2026-04-23,Taylor,Aspen Grove,5
3416,B00401,2026-03-11,Sam,Aspen Grove,3
3417,B00401,2026-01-25,Jordan,Lake Edge,5
3418,B00401,2026-05-29,Taylor,Aspen Grove,2
3419,B00620,2026-03-31,Jordan,Sunset Ridge,9
3420,B00620,2026-05-16,Taylor,Wetlands,9
3421,B00620,2026-03-20,Alex,Lake Edge,3
3422,B00620,2026-03-17,Morgan,Aspen Grove,3
3423,B00620,2026-04-13,Alex,Aspen Grove,5
3424,B00620,2026-04-03,Sam,Pine Lookout,9
3425,B00620,2026-06-03,Morgan,Lake Edge,6
3426,B00502,2026-06-18,Jordan,Sunset Ridge,9
3427,B00502,2026-03-13,Taylor,Lake Edge,8
3428,B00502,2026-06-12,Quinn,Pine Lookout,4
3429,B00502,2026-05-09,Alex,Pine Lookout,11
3430,B00502,2026-01-20,Sam,Lake Edge,1
3431,B01348,2026-04-24,Riley,Lake Edge,7
3432,B01348,2026-06-07,Jordan,Canyon Overlook,2
3433,B01348,2026-03-23,Casey,Lake Edge,7
3434,B01348,2026-05-01,Quinn,Cliff Basin,8
3435,B01348,2026-02-14,Morgan,Cliff Basin,8
3436,B01348,2026-04-04,Jordan,Wetlands,10
3437,B01348,2026-05-19,Taylor,Canyon Overlook,2
3438,B01548,2026-04-09,Morgan,Aspen Grove,7
3439,B01548,2026-03-08,Quinn,Wetlands,7
3440,B01548,2026-05-24,Jordan,Cliff Basin,1
3441,B01548,2026-01-11,Jordan,Cliff Basin,6
3442,B00840,2026-02-12,Morgan,Pine Lookout,6
3443,B00840,2026-03-15,Taylor,Cliff Basin,3
3444,B00840,2026-04-05,Alex,Sunset Ridge,10
3445,B00840,2026-02-15,Casey,Pine Lookout,6
3446,B00433,2026-03-21,Sam,Cliff Basin,4
3447,B00433,2026-06-28,Jordan,Aspen Grove,7
3448,B00433,2026-01-10,Jordan,Sunset Ridge,1
3449,B00433,2026-02-26,Taylor,Rocky Pass,6
3450,B00433,2026-01-09,Casey,Rocky Pass,10
3451,B01141,2026-06-25,Riley,Rocky Pass,5
3452,B01141,2026-03-26,Morgan,Lake Edge,2
3453,B01141,2026-04-11,Jordan,Canyon Overlook,9
3454,B01141,2026-03-03,Morgan,Aspen Grove,6
3455,B00085,2026-06-23,Casey,Cliff Basin,4
3456,B00085,2026-04-15,Alex,Rocky Pass,2
3457,B00085,2026-05-09,Alex,Rocky Pass,5
3458,B00085,2026-04-04,Casey,Rocky Pass,5
3459,B00085,2026-05-06,Casey,Wetlands,7
3460,B00442,2026-03-08,Casey,Lake Edge,4
3461,B00442,2026-01-17,Morgan,Cliff Basin,11
3462,B00442,2026-02-07,Riley,Aspen Grove,6
3463,B00442,2026-01-25,Alex,Pine Lookout,1
3464,B00442,2026-04-15,Taylor,Lake Edge,8
3465,B00442,2026-03-30,Riley,Sunset Ridge,2
3466,B01049,2026-04-11,Taylor,Cliff Basin,8
3467,B01049,2026-03-19,Taylor,Lake Edge,6
3468,B01049,2026-01-31,Jordan,Sunset Ridge,1
3469,B01049,2026-02-06,Alex,Wetlands,11
3470,B01049,2026-05-01,Quinn,Wetlands,5
3471,B01190,2026-03-12,Sam,Canyon Overlook,1
3472,B01190,2026-02-02,Taylor,Sunset Ridge,10
3473,B01190,2026-06-24,Sam,Sunset Ridge,2
3474,B01190,2026-04-01,Taylor,Rocky Pass,2
3475,B01190,2026-01-23,Alex,Pine Lookout,8
3476,B00718,2026-05-21,Riley,Wetlands,5
3477,B00718,2026-01-21,Taylor,Pine Lookout,2
3478,B00718,2026-02-12,Morgan,Aspen Grove,7
3479,B00718,2026-04-19,Taylor,Lake Edge,11
3480,B00718,2026-02-22,Riley,Cliff Basin,5
3481,B00718,2026-03-30,Riley,Wetlands,3
3482,B01638,2026-01-13,Riley,Lake Edge,5
3483,B01638,2026-01-06,Taylor,Rocky Pass,4
3484,B01638,2026-05-05,Sam,Cliff Basin,7
3485,B01638,2026-06-22,Quinn,Canyon Overlook,2
3486,B01638,2026-01-19,Riley,Canyon Overlook,8
3487,B01638,2026-04-24,Taylor,Pine Lookout,7
3488,B01144,2026-03-11,Quinn,Lake Edge,10
3489,B01144,2026-02-22,Quinn,Canyon Overlook,2
3490,B01144,2026-05-09,Taylor,Sunset Ridge,1
3491,B01144,2026-04-06,Taylor,Sunset Ridge,1
3492,B01144,2026-04-19,Casey,Pine Lookout,2
3493,B01042,2026-01-16,Riley,Sunset Ridge,1
3494,B01042,2026-06-06,Morgan,Rocky Pass,9
3495,B01042,2026-02-06,Riley,Aspen Grove,7
3496,B01042,2026-05-23,Taylor,Cliff Basin,10
3497,B01042,2026-02-27,Alex,Lake Edge,11
3498,B00720,2026-01-11,Casey,Wetlands,1
3499,B00720,2026-01-19,Riley,Cliff Basin,2
3500,B00720,2026-04-13,Morgan,Aspen Grove,6
3501,B00720,2026-05-10,Taylor,Rocky Pass,8
3502,B00720,2026-03-15,Alex,Canyon Overlook,10
3503,B01009,2026-04-03,Alex,Rocky Pass,11
3504,B01009,2026-01-22,Sam,Sunset Ridge,8
3505,B01009,2026-05-07,Sam,Pine Lookout,6
3506,B01009,2026-01-23,Alex,Pine Lookout,6
3507,B00801,2026-02-18,Sam,Cliff Basin,11
3508,B00801,2026-02-28,Jordan,Aspen Grove,5
3509,B00801,2026-06-27,Alex,Cliff Basin,9
3510,B00801,2026-04-20,Jordan,Wetlands,5
3511,B00801,2026-06-22,Sam,Canyon Overlook,2
3512,B00801,2026-04-04,Morgan,Rocky Pass,11
3513,B00801,2026-02-01,Alex,Rocky Pass,7
3514,B00954,2026-01-03,Taylor,Canyon Overlook,2
3515,B00954,2026-01-25,Casey,Pine Lookout,9
3516,B00954,2026-03-30,Riley,Aspen Grove,3
3517,B00954,2026-03-10,Jordan,Lake Edge,7
3518,B00954,2026-02-01,Sam,Rocky Pass,3
3519,B00954,2026-06-23,Casey,Wetlands,7
3520,B00871,2026-03-03,Riley,Pine Lookout,4
3521,B00871,2026-05-14,Riley,Canyon Overlook,5
3522,B00871,2026-04-23,Sam,Rocky Pass,9
3523,B00871,2026-04-08,Riley,Pine Lookout,1
3524,B00871,2026-02-15,Taylor,Cliff Basin,10
3525,B00871,2026-05-30,Riley,Aspen Grove,2
3526,B00871,2026-03-30,Alex,Sunset Ridge,5
3527,B00717,2026-03-02,Sam,Rocky Pass,1
3528,B00717,2026-05-27,Taylor,Wetlands,1
3529,B00717,2026-05-05,Casey,Lake Edge,6
3530,B00717,2026-06-25,Alex,Rocky Pass,6
3531,B00717,2026-02-25,Jordan,Cliff Basin,8
3532,B00439,2026-01-31,Quinn,Canyon Overlook,8
3533,B00439,2026-06-14,Taylor,Lake Edge,11
3534,B00439,2026-05-05,Quinn,Pine Lookout,9
3535,B00439,2026-03-30,Riley,Rocky Pass,7
3536,B00439,2026-01-26,Sam,Pine Lookout,6
3537,B00439,2026-04-19,Morgan,Sunset Ridge,4
3538,B01347,2026-05-05,Sam,Sunset Ridge,9
3539,B01347,2026-04-09,Quinn,Pine Lookout,3
3540,B01347,2026-03-03,Alex,Aspen Grove,10
3541,B01347,2026-04-05,Morgan,Rocky Pass,10
3542,B01347,2026-02-27,Alex,Sunset Ridge,4
3543,B01347,2026-03-26,Taylor,Sunset Ridge,8
3544,B01347,2026-04-03,Riley,Wetlands,6
3545,B01242,2026-03-11,Jordan,Pine Lookout,1
3546,B01242,2026-05-10,Sam,Rocky Pass,10
3547,B01242,2026-03-10,Riley,Lake Edge,11
3548,B01242,2026-02-05,Jordan,Lake Edge,2
3549,B01242,2026-06-06,Jordan,Rocky Pass,5
3550,B01242,2026-03-22,Riley,Canyon Overlook,11
3551,B00843,2026-05-27,Casey,Canyon Overlook,7
3552,B00843,2026-03-19,Taylor,Lake Edge,3
3553,B00843,2026-04-05,Jordan,Wetlands,2
3554,B00843,2026-06-07,Morgan,Pine Lookout,11
3555,B00843,2026-04-28,Taylor,Canyon Overlook,5
3556,B00843,2026-04-27,Taylor,Pine Lookout,8
3557,B01245,2026-06-07,Riley,Lake Edge,5
3558,B01245,2026-02-08,Sam,Wetlands,2
3559,B01245,2026-03-16,Casey,Aspen Grove,11
3560,B01245,2026-01-30,Quinn,Wetlands,5
3561,B01245,2026-04-22,Taylor,Rocky Pass,2
3562,B01245,2026-04-28,Riley,Cliff Basin,4
3563,B00094,2026-05-28,Morgan,Aspen Grove,4
3564,B00094,2026-04-28,Sam,Pine Lookout,6
3565,B00094,2026-04-25,Casey,Rocky Pass,9
3566,B00094,2026-06-16,Jordan,Lake Edge,10
3567,B00235,2026-01-07,Morgan,Aspen Grove,11
3568,B00235,2026-04-20,Sam,Lake Edge,7
3569,B00235,2026-04-01,Morgan,Lake Edge,6
3570,B00235,2026-06-02,Sam,Rocky Pass,7
3571,B00235,2026-04-03,Taylor,Canyon Overlook,4
3572,B00235,2026-03-25,Taylor,Canyon Overlook,8
3573,B00235,2026-03-24,Sam,Canyon Overlook,2
3574,B00751,2026-02-16,Taylor,Pine Lookout,7
3575,B00751,2026-01-26,Morgan,Aspen Grove,10
3576,B00751,2026-03-29,Quinn,Wetlands,2
3577,B00751,2026-01-17,Casey,Cliff Basin,7
3578,B01092,2026-04-04,Casey,Lake Edge,6
3579,B01092,2026-03-21,Morgan,Wetlands,5
3580,B01092,2026-01-28,Sam,Rocky Pass,5
3581,B01092,2026-06-16,Riley,Cliff Basin,1
3582,B01092,2026-03-15,Sam,Cliff Basin,11
3583,B01092,2026-06-28,Jordan,Cliff Basin,3
3584,B01092,2026-04-28,Alex,Canyon Overlook,6
3585,B00816,2026-04-22,Jordan,Cliff Basin,9
3586,B00816,2026-05-21,Sam,Lake Edge,6
3587,B00816,2026-01-31,Casey,Lake Edge,3
3588,B00816,2026-04-19,Quinn,Sunset Ridge,3
3589,B00656,2026-04-26,Jordan,Sunset Ridge,6
3590,B00656,2026-01-03,Jordan,Pine Lookout,9
3591,B00656,2026-02-12,Alex,Aspen Grove,1
3592,B00656,2026-02-02,Morgan,Cliff Basin,4
3593,B00656,2026-01-27,Jordan,Wetlands,6
3594,B00656,2026-03-20,Riley,Canyon Overlook,3
3595,B01361,2026-04-14,Jordan,Sunset Ridge,3
3596,B01361,2026-05-16,Alex,Aspen Grove,1
3597,B01361,2026-04-03,Sam,Aspen Grove,1
3598,B01361,2026-05-10,Sam,Wetlands,5
3599,B01361,2026-05-14,Quinn,Pine Lookout,8
3600,B01323,2026-04-23,Taylor,Wetlands,6
3601,B01323,2026-03-01,Quinn,Lake Edge,11
3602,B01323,2026-05-21,Taylor,Wetlands,7
3603,B01323,2026-01-10,Morgan,Rocky Pass,2
3604,B01323,2026-04-28,Morgan,Rocky Pass,11
3605,B01323,2026-04-29,Quinn,Cliff Basin,1
3606,B01015,2026-06-07,Jordan,Aspen Grove,4
3607,B01015,2026-06-20,Quinn,Aspen Grove,2
3608,B01015,2026-06-13,Alex,Cliff Basin,3
3609,B01015,2026-04-08,Morgan,Pine Lookout,10
3610,B01015,2026-06-12,Taylor,Lake Edge,10
3611,B01015,2026-01-01,Jordan,Cliff Basin,7
3612,B01062,2026-06-02,Taylor,Pine Lookout,6
3613,B01062,2026-02-16,Quinn,Pine Lookout,9
3614,B01062,2026-06-27,Alex,Sunset Ridge,6
3615,B01062,2026-01-19,Quinn,Aspen Grove,9
3616,B01062,2026-01-11,Morgan,Canyon Overlook,8
3617,B00673,2026-01-22,Riley,Wetlands,6
3618,B00673,2026-02-10,Morgan,Cliff Basin,5
3619,B00673,2026-05-22,Riley,Canyon Overlook,5
3620,B00673,2026-03-18,Morgan,Wetlands,8
3621,B00673,2026-03-28,Riley,Rocky Pass,8
3622,B00258,2026-03-14,Morgan,Sunset Ridge,4
3623,B00258,2026-06-20,Morgan,Lake Edge,10
3624,B00258,2026-06-13,Alex,Rocky Pass,10
3625,B00258,2026-01-29,Casey,Sunset Ridge,4
3626,B00258,2026-02-10,Jordan,Canyon Overlook,2
3627,B00258,2026-06-04,Jordan,Lake Edge,9
3628,B00202,2026-02-08,Alex,Wetlands,7
3629,B00202,2026-05-11,Jordan,Rocky Pass,5
3630,B00202,2026-01-30,Taylor,Lake Edge,7
3631,B00202,2026-04-07,Morgan,Cliff Basin,4
3632,B00473,2026-05-28,Casey,Cliff Basin,8
3633,B00473,2026-06-02,Morgan,Lake Edge,8
3634,B00473,2026-06-21,Riley,Sunset Ridge,10
3635,B00473,2026-04-26,Morgan,Lake Edge,6
3636,B00473,2026-03-25,Alex,Cliff Basin,3
3637,B00481,2026-05-26,Quinn,Lake Edge,7
3638,B00481,2026-04-26,Sam,Cliff Basin,9
3639,B00481,2026-05-19,Riley,Pine Lookout,2
3640,B00481,2026-06-09,Sam,Aspen Grove,10
3641,B00481,2026-03-27,Alex,Wetlands,4
3642,B00481,2026-01-22,Alex,Wetlands,8
3643,B01147,2026-05-02,Riley,Wetlands,6
3644,B01147,2026-02-13,Taylor,Cliff Basin,6
3645,B01147,2026-03-30,Sam,Canyon Overlook,6
3646,B01147,2026-06-18,Alex,Lake Edge,3
3647,B01147,2026-05-31,Quinn,Aspen Grove,10
3648,B01147,2026-02-26,Casey,Wetlands,11
3649,B01147,2026-01-01,Taylor,Lake Edge,4
3650,B00499,2026-01-03,Sam,Wetlands,7
3651,B00499,2026-01-27,Sam,Aspen Grove,1
3652,B00499,2026-01-01,Riley,Rocky Pass,4
3653,B00499,2026-01-14,Casey,Cliff Basin,3
3654,B00499,2026-05-08,Jordan,Pine Lookout,6
3655,B00499,2026-03-21,Sam,Sunset Ridge,4
3656,B01336,2026-01-05,Morgan,Aspen Grove,10
3657,B01336,2026-02-03,Sam,Lake Edge,5
3658,B01336,2026-01-15,Alex,Rocky Pass,5
3659,B01336,2026-02-26,Jordan,Wetlands,1
3660,B01336,2026-01-31,Riley,Cliff Basin,7
3661,B01336,2026-04-09,Casey,Wetlands,6
3662,B00721,2026-05-06,Jordan,Cliff Basin,9
3663,B00721,2026-01-15,Sam,Cliff Basin,8
3664,B00721,2026-06-11,Jordan,Wetlands,3
3665,B00721,2026-02-24,Alex,Aspen Grove,9
3666,B00721,2026-03-13,Jordan,Aspen Grove,11
3667,B00721,2026-06-12,Quinn,Aspen Grove,1
3668,B00721,2026-02-26,Taylor,Rocky Pass,11
3669,B00294,2026-03-20,Alex,Aspen Grove,11
3670,B00294,2026-03-14,Sam,Lake Edge,2
3671,B00294,2026-01-19,Alex,Wetlands,4
3672,B00294,2026-05-07,Morgan,Aspen Grove,8
3673,B00294,2026-04-20,Alex,Canyon Overlook,5
3674,B00294,2026-02-13,Alex,Aspen Grove,6
3675,B00294,2026-04-19,Riley,Wetlands,9
3676,B01284,2026-01-03,Quinn,Sunset Ridge,5
3677,B01284,2026-04-23,Casey,Rocky Pass,10
3678,B01284,2026-05-25,Riley,Canyon Overlook,9
3679,B01284,2026-02-27,Quinn,Cliff Basin,2
3680,B01284,2026-06-04,Quinn,Sunset Ridge,2
3681,B01284,2026-05-21,Alex,Lake Edge,11
3682,B01284,2026-06-09,Morgan,Wetlands,7
3683,B00618,2026-01-28,Quinn,Lake Edge,9
3684,B00618,2026-06-09,Taylor,Sunset Ridge,2
3685,B00618,2026-02-05,Quinn,Sunset Ridge,2
3686,B00618,2026-06-02,Casey,Sunset Ridge,6
3687,B00618,2026-02-25,Riley,Canyon Overlook,6
3688,B00400,2026-06-26,Casey,Sunset Ridge,4
3689,B00400,2026-04-16,Morgan,Canyon Overlook,2
3690,B00400,2026-06-28,Taylor,Rocky Pass,4
3691,B00400,2026-05-18,Taylor,Rocky Pass,9
3692,B00400,2026-03-01,Quinn,Sunset Ridge,5
3693,B00400,2026-05-07,Sam,Pine Lookout,7
3694,B00400,2026-03-13,Taylor,Rocky Pass,1
3695,B01609,2026-04-27,Casey,Canyon Overlook,6
3696,B01609,2026-05-18,Riley,Rocky Pass,10
3697,B01609,2026-05-08,Taylor,Lake Edge,8
3698,B01609,2026-03-29,Jordan,Pine Lookout,3
3699,B01609,2026-04-04,Quinn,Aspen Grove,3
3700,B01609,2026-01-03,Sam,Rocky Pass,9
3701,B01587,2026-01-21,Alex,Rocky Pass,6
3702,B01587,2026-04-29,Quinn,Aspen Grove,3
3703,B01587,2026-02-18,Sam,Cliff Basin,7
3704,B01587,2026-03-04,Jordan,Rocky Pass,7
3705,B01587,2026-01-19,Alex,Rocky Pass,2
3706,B00250,2026-03-21,Riley,Canyon Overlook,10
3707,B00250,2026-05-07,Morgan,Canyon Overlook,6
3708,B00250,2026-01-13,Quinn,Canyon Overlook,2
3709,B00250,2026-02-09,Jordan,Wetlands,11
3710,B01276,2026-03-15,Casey,Rocky Pass,11
3711,B01276,2026-02-02,Quinn,Canyon Overlook,11
3712,B01276,2026-01-11,Alex,Cliff Basin,2
3713,B01276,2026-01-07,Alex,Pine Lookout,2
3714,B01276,2026-01-17,Riley,Rocky Pass,9
3715,B01445,2026-01-24,Quinn,Wetlands,3
3716,B01445,2026-05-15,Quinn,Lake Edge,4
3717,B01445,2026-02-22,Taylor,Wetlands,1
3718,B01445,2026-01-27,Morgan,Lake Edge,8
3719,B00098,2026-04-08,Sam,Rocky Pass,5
3720,B00098,2026-06-14,Taylor,Aspen Grove,5
3721,B00098,2026-06-08,Sam,Sunset Ridge,1
3722,B00098,2026-05-18,Sam,Aspen Grove,2
3723,B00098,2026-05-13,Quinn,Canyon Overlook,3
3724,B00902,2026-02-03,Sam,Sunset Ridge,3
3725,B00902,2026-03-27,Alex,Wetlands,10
3726,B00902,2026-06-07,Taylor,Canyon Overlook,5
3727,B00902,2026-04-28,Casey,Lake Edge,10
3728,B00902,2026-02-11,Jordan,Lake Edge,2
3729,B00084,2026-01-18,Riley,Aspen Grove,11
3730,B00084,2026-05-22,Taylor,Canyon Overlook,11
3731,B00084,2026-06-18,Casey,Pine Lookout,5
3732,B00084,2026-01-20,Sam,Rocky Pass,10
3733,B00084,2026-06-22,Alex,Sunset Ridge,11
3734,B00084,2026-01-05,Quinn,Rocky Pass,4
3735,B01002,2026-06-17,Quinn,Lake Edge,2
3736,B01002,2026-03-15,Sam,Rocky Pass,7
3737,B01002,2026-05-13,Morgan,Sunset Ridge,9
3738,B01002,2026-03-03,Alex,Rocky Pass,10
3739,B00851,2026-01-29,Riley,Cliff Basin,1
3740,B00851,2026-02-14,Morgan,Lake Edge,3
3741,B00851,2026-06-14,Quinn,Canyon Overlook,6
3742,B00851,2026-03-02,Riley,Wetlands,5
3743,B00851,2026-03-13,Riley,Sunset Ridge,7
3744,B00851,2026-03-01,Casey,Sunset Ridge,5
3745,B00851,2026-05-16,Morgan,Rocky Pass,10
3746,B01256,2026-01-20,Sam,Wetlands,7
3747,B01256,2026-04-09,Sam,Canyon Overlook,3
3748,B01256,2026-06-28,Taylor,Lake Edge,1
3749,B01256,2026-04-24,Jordan,Aspen Grove,9
3750,B01256,2026-01-23,Alex,Cliff Basin,4
3751,B00061,2026-04-23,Taylor,Wetlands,6
3752,B00061,2026-05-19,Casey,Cliff Basin,7
3753,B00061,2026-02-18,Casey,Canyon Overlook,6
3754,B00061,2026-01-03,Taylor,Sunset Ridge,9
3755,B00061,2026-03-25,Taylor,Sunset Ridge,1
3756,B01103,2026-02-04,Sam,Canyon Overlook,7
3757,B01103,2026-04-26,Taylor,Sunset Ridge,1
3758,B01103,2026-02-12,Alex,Aspen Grove,7
3759,B01103,2026-01-27,Jordan,Rocky Pass,3
3760,B01103,2026-05-15,Quinn,Lake Edge,8
3761,B00965,2026-01-26,Casey,Cliff Basin,10
3762,B00965,2026-04-24,Jordan,Wetlands,8
3763,B00965,2026-01-19,Alex,Rocky Pass,6
3764,B00965,2026-04-07,Alex,Sunset Ridge,3
3765,B00965,2026-01-13,Morgan,Lake Edge,6
3766,B00965,2026-04-17,Jordan,Cliff Basin,11
3767,B00930,2026-02-04,Casey,Rocky Pass,11
3768,B00930,2026-02-21,Morgan,Aspen Grove,10
3769,B00930,2026-03-03,Quinn,Lake Edge,4
3770,B00930,2026-05-28,Taylor,Wetlands,2
3771,B00930,2026-06-12,Riley,Canyon Overlook,9
3772,B00930,2026-05-15,Casey,Lake Edge,1
3773,B00930,2026-04-05,Jordan,Lake Edge,10
3774,B01428,2026-06-17,Quinn,Cliff Basin,7
3775,B01428,2026-04-22,Alex,Aspen Grove,6
3776,B01428,2026-04-26,Quinn,Rocky Pass,3
3777,B01428,2026-03-20,Casey,Lake Edge,6
3778,B01428,2026-01-23,Casey,Wetlands,5
3779,B00637,2026-04-22,Quinn,Lake Edge,3
3780,B00637,2026-03-31,Sam,Cliff Basin,11
3781,B00637,2026-05-21,Jordan,Rocky Pass,3
3782,B00637,2026-01-08,Alex,Lake Edge,1
3783,B00637,2026-05-13,Morgan,Sunset Ridge,3
3784,B00849,2026-06-06,Quinn,Pine Lookout,3
3785,B00849,2026-06-08,Taylor,Rocky Pass,5
3786,B00849,2026-02-13,Sam,Aspen Grove,2
3787,B00849,2026-05-30,Casey,Cliff Basin,3
3788,B00849,2026-02-05,Alex,Rocky Pass,1
3789,B00849,2026-04-10,Quinn,Sunset Ridge,5
3790,B01488,2026-02-06,Jordan,Aspen Grove,2
3791,B01488,2026-05-24,Riley,Rocky Pass,4
3792,B01488,2026-03-12,Jordan,Aspen Grove,10
3793,B01488,2026-05-30,Casey,Cliff Basin,1
3794,B01488,2026-03-10,Morgan,Pine Lookout,4
3795,B01514,2026-02-11,Sam,Canyon Overlook,1
3796,B01514,2026-03-23,Alex,Lake Edge,7
3797,B01514,2026-06-25,Morgan,Wetlands,5
3798,B01514,2026-06-08,Jordan,Pine Lookout,7
3799,B01514,2026-04-13,Sam,Sunset Ridge,5
3800,B01192,2026-01-05,Sam,Pine Lookout,10
3801,B01192,2026-02-12,Jordan,Sunset Ridge,7
3802,B01192,2026-03-30,Taylor,Canyon Overlook,4
3803,B01192,2026-01-03,Casey,Pine Lookout,4
3804,B01192,2026-05-10,Casey,Lake Edge,4
3805,B01447,2026-06-07,Casey,Rocky Pass,11
3806,B01447,2026-06-18,Casey,Pine Lookout,11
3807,B01447,2026-01-28,Casey,Lake Edge,3
3808,B01447,2026-02-06,Sam,Rocky Pass,11
