ship_date,order_id,carrier,shipment_id,origin_state,shipping_cost,service_level,dest_state
2025-01-14,ORD0001418,dhl,SHP000525,TX,34.07,ground,TX
2025-11-16,ORD0000644,dhl,SHP000504,TX,33.71,2_day,CA
2025-02-03,ORD0000682,fedex,SHP001459,WA,17.31,ground,WA
2025-11-22,ORD0000195,dhl,SHP001273,CA,4.36,overnight,CO
2025-03-18,ORD0000186,usps,SHP000927,FL,10.58,ground,TX
2025-12-19,ORD0000192,fedex,SHP000349,TX,29.24,ground,AZ
2025-05-16,ORD0001731,fedex,SHP000285,AZ,32.5,overnight,IL
2025-10-09,ORD0000210,fedex,SHP001147,CO,4.91,2_day,CO
2025-12-27,ORD0001751,fedex,SHP000400,AZ,4.65,overnight,TX
2025-06-29,ORD0000419,ups,SHP000872,WA,12.07,2_day,CO
2025-05-23,ORD0001923,usps,SHP001160,FL,44.12,2_day,TX
2025-10-30,ORD0001095,ups,SHP000683,NY,8.1,ground,CA
2025-05-03,ORD0002181,ups,SHP000875,CA,12.77,2_day,WA
2025-02-15,ORD0000508,usps,SHP001440,IL,19.43,ground,IL
2025-10-04,ORD0002073,fedex,SHP000415,IL,30.08,overnight,NY
2025-06-18,ORD0001044,usps,SHP000486,NY,29.67,ground,WA
2025-11-14,ORD0001320,fedex,SHP001369,CO,36.75,overnight,NY
2025-02-14,ORD0000397,usps,SHP000286,AZ,15.66,2_day,TX
2025-07-22,ORD0001602,usps,SHP000240,WA,12.55,ground,AZ
2025-06-17,ORD0002057,ups,SHP001715,FL,12.24,ground,AZ
2025-01-06,ORD0000830,ups,SHP001402,CA,24.57,ground,CO
2025-12-19,ORD0001733,fedex,SHP000444,AZ,28.28,ground,FL
2025-06-13,ORD0001595,fedex,SHP001213,AZ,11.58,ground,FL
2025-03-15,ORD0001025,usps,SHP001418,AZ,11.64,ground,NY
2025-06-25,ORD0000402,usps,SHP000438,TX,28.12,ground,IL
2025-09-08,ORD0001686,ups,SHP000565,IL,18.96,2_day,CA
2025-02-06,ORD0000892,fedex,SHP001118,TX,35.17,2_day,CO
2025-06-10,ORD0000407,usps,SHP000586,WA,38.44,overnight,CO
2025-08-22,ORD0001307,usps,SHP001288,NY,32.47,overnight,IL
2025-02-11,ORD0001277,ups,SHP000079,TX,30.86,ground,CA
2025-02-11,ORD0000596,fedex,SHP000348,WA,24.64,2_day,AZ
2025-04-19,ORD0000297,usps,SHP001472,IL,35.99,2_day,FL
2025-02-08,ORD0001678,dhl,SHP001307,AZ,7.94,2_day,IL
2025-04-06,ORD0000054,usps,SHP000835,NY,6.3,2_day,IL
2025-01-19,ORD0000436,fedex,SHP001537,AZ,18.6,2_day,CO
2025-08-03,ORD0001387,ups,SHP001326,FL,38.6,ground,NY
2025-05-08,ORD0000374,fedex,SHP001062,IL,17.51,ground,CO
2025-08-31,ORD0000032,usps,SHP000667,AZ,11.02,ground,IL
2025-09-29,ORD0001918,fedex,SHP001638,WA,40.1,ground,CO
2025-06-29,ORD0001230,ups,SHP000870,IL,18.73,2_day,FL
2025-08-26,ORD0000108,fedex,SHP000156,NY,6.84,2_day,NY
2025-01-04,ORD0000972,ups,SHP001389,AZ,16.07,ground,CA
2025-10-02,ORD0000201,dhl,SHP001313,CA,19.0,ground,AZ
2025-02-01,ORD0000224,ups,SHP000387,NY,14.05,ground,CO
2025-12-15,ORD0001771,usps,SHP001613,NY,10.29,ground,NY
2025-01-02,ORD0002106,dhl,SHP001110,NY,28.78,2_day,CO
2025-01-28,ORD0002013,fedex,SHP000538,WA,16.59,ground,TX
2025-04-15,ORD0000395,fedex,SHP000914,FL,20.31,ground,CA
2025-12-01,ORD0001726,usps,SHP001395,AZ,19.52,ground,FL
2025-11-25,ORD0000213,usps,SHP000709,WA,4.63,ground,CO
2025-10-07,ORD0001686,dhl,SHP000271,AZ,43.59,ground,CO
2025-04-29,ORD0000081,usps,SHP000646,IL,28.49,ground,AZ
2025-11-24,ORD0001092,fedex,SHP001533,WA,15.22,ground,AZ
2025-03-02,ORD0001302,fedex,SHP001137,TX,22.14,ground,FL
2025-12-13,ORD0002006,fedex,SHP000421,NY,20.71,ground,TX
2025-05-07,ORD0001634,ups,SHP000818,FL,6.75,ground,TX
2025-12-24,ORD0001379,fedex,SHP000489,CA,25.28,ground,IL
2025-01-16,ORD0001830,usps,SHP001374,IL,43.4,2_day,NY
2025-07-08,ORD0000429,dhl,SHP000056,CO,22.77,ground,IL
2025-12-29,ORD0002161,fedex,SHP001565,IL,18.38,2_day,NY
2025-03-27,ORD0000340,dhl,SHP000803,FL,21.04,ground,AZ
2025-02-02,ORD0000607,fedex,SHP000113,TX,44.8,2_day,IL
2025-05-31,ORD0001725,fedex,SHP001588,WA,18.62,ground,CA
2025-11-06,ORD0002186,ups,SHP001334,WA,8.75,2_day,WA
2025-03-21,ORD0000426,ups,SHP000463,AZ,41.1,ground,CA
2025-03-27,ORD0001863,fedex,SHP001626,NY,7.36,ground,TX
2025-12-18,ORD0002055,ups,SHP001472,CA,14.93,ground,CO
2025-08-19,ORD0000403,ups,SHP000019,FL,14.95,2_day,IL
2025-02-25,ORD0001950,dhl,SHP000681,CA,45.0,ground,WA
2025-12-08,ORD0001937,fedex,SHP001019,TX,17.76,2_day,TX
2025-02-20,ORD0000996,dhl,SHP001745,TX,19.56,ground,NY
2025-08-11,ORD0001810,ups,SHP000232,CO,19.36,ground,CA
2025-03-09,ORD0000594,dhl,SHP000242,NY,11.25,2_day,WA
2025-10-22,ORD0001952,dhl,SHP000252,IL,37.11,ground,CA
2025-01-11,ORD0001585,fedex,SHP001395,WA,21.0,2_day,CA
2025-02-06,ORD0000227,usps,SHP001350,CA,32.15,ground,FL
2025-06-06,ORD0001218,usps,SHP000721,WA,21.45,ground,FL
2025-06-23,ORD0001479,ups,SHP000937,IL,12.45,ground,WA
2025-07-01,ORD0001083,ups,SHP001294,IL,44.34,2_day,TX
2025-11-11,ORD0000724,fedex,SHP001648,CA,4.81,ground,FL
2025-12-04,ORD0000146,ups,SHP001517,WA,43.15,ground,CO
2025-02-22,ORD0001592,dhl,SHP000732,IL,41.62,ground,FL
2025-09-19,ORD0001487,ups,SHP001690,AZ,33.23,ground,TX
2025-08-01,ORD0001457,fedex,SHP000492,TX,37.07,2_day,NY
2025-06-23,ORD0001314,fedex,SHP000599,AZ,41.0,ground,TX
2025-02-23,ORD0000940,usps,SHP001664,NY,19.41,ground,FL
2025-04-01,ORD0000228,ups,SHP000387,NY,20.8,ground,CO
2025-04-11,ORD0001311,dhl,SHP001310,IL,15.02,ground,AZ
2025-01-05,ORD0000905,usps,SHP000030,AZ,34.32,2_day,FL
2025-06-15,ORD0000605,ups,SHP000094,WA,7.55,ground,CO
2025-12-15,ORD0001068,ups,SHP001106,CA,34.16,2_day,TX
2025-11-09,ORD0001267,dhl,SHP000451,WA,19.09,ground,FL
2025-01-01,ORD0000373,usps,SHP001493,WA,21.0,ground,CO
2025-03-24,ORD0002093,fedex,SHP000430,AZ,26.46,ground,CA
2025-07-03,ORD0001080,ups,SHP000946,CA,32.06,2_day,FL
2025-11-30,ORD0001271,usps,SHP000303,CA,19.5,ground,FL
2025-03-04,ORD0001937,ups,SHP001200,IL,39.21,ground,AZ
2025-07-22,ORD0000028,usps,SHP000866,AZ,35.69,ground,TX
2025-08-15,ORD0000324,usps,SHP001757,IL,31.52,2_day,TX
2025-10-12,ORD0000728,fedex,SHP001346,TX,27.22,ground,AZ
2025-10-01,ORD0000224,fedex,SHP000346,IL,11.38,ground,FL
2025-03-10,ORD0000181,usps,SHP000861,AZ,7.01,ground,CA
2025-05-04,ORD0000342,ups,SHP001317,AZ,11.47,2_day,WA
2025-12-28,ORD0000630,ups,SHP000267,TX,37.0,ground,WA
2025-12-25,ORD0000029,usps,SHP000296,CA,18.72,2_day,FL
2025-09-24,ORD0000840,ups,SHP001776,CA,31.22,ground,TX
2025-10-29,ORD0000398,fedex,SHP001216,NY,12.43,ground,NY
2025-06-06,ORD0000409,usps,SHP001019,CO,38.96,ground,AZ
2025-08-06,ORD0001838,fedex,SHP001050,TX,11.84,ground,NY
2025-01-08,ORD0000210,fedex,SHP001129,IL,21.47,ground,CO
2025-08-06,ORD0000355,ups,SHP000851,TX,26.91,2_day,CA
2025-06-18,ORD0000078,fedex,SHP000710,IL,16.22,2_day,FL
2025-10-15,ORD0000164,dhl,SHP001503,TX,23.27,ground,NY
2025-06-04,ORD0001623,usps,SHP000446,FL,24.97,ground,CO
2025-07-24,ORD0000953,ups,SHP001062,IL,37.63,ground,CO
2025-12-31,ORD0001848,usps,SHP001641,AZ,32.31,ground,AZ
2025-05-13,ORD0000361,fedex,SHP001263,FL,31.53,ground,FL
2025-01-26,ORD0001633,fedex,SHP000632,CO,13.75,ground,WA
2025-12-22,ORD0002037,fedex,SHP001650,WA,13.32,ground,CO
2025-04-28,ORD0000755,ups,SHP001633,CO,10.18,ground,TX
2025-01-03,ORD0000890,ups,SHP000762,WA,16.32,2_day,CA
2025-04-02,ORD0000498,dhl,SHP000839,IL,20.49,ground,TX
2025-11-25,ORD0000886,ups,SHP000046,AZ,17.38,ground,NY
2025-08-24,ORD0001478,usps,SHP001703,WA,4.56,ground,CO
2025-04-13,ORD0000774,fedex,SHP000839,CO,35.74,ground,NY
2025-11-26,ORD0000373,fedex,SHP001731,CO,33.38,ground,IL
2025-02-21,ORD0001418,dhl,SHP001109,FL,9.97,ground,FL
2025-09-09,ORD0001470,ups,SHP000751,CO,7.58,ground,CO
2025-12-16,ORD0001821,usps,SHP000052,WA,20.18,ground,CA
2025-06-18,ORD0001821,fedex,SHP000353,TX,13.17,ground,FL
2025-10-23,ORD0001595,ups,SHP001082,TX,30.77,2_day,CO
2025-01-08,ORD0002011,ups,SHP001731,CO,26.25,ground,CA
2025-07-12,ORD0000748,ups,SHP001430,CA,28.71,ground,TX
2025-12-07,ORD0001892,ups,SHP001069,FL,43.22,ground,IL
2025-05-10,ORD0000437,fedex,SHP001269,NY,29.14,2_day,AZ
2025-10-06,ORD0001620,ups,SHP000301,NY,23.73,ground,AZ
2025-12-15,ORD0001169,usps,SHP001255,IL,28.93,ground,WA
2025-03-06,ORD0000438,ups,SHP000402,IL,25.51,2_day,AZ
2025-04-16,ORD0001627,ups,SHP001458,AZ,30.01,ground,FL
2025-10-26,ORD0000361,dhl,SHP000984,FL,19.29,2_day,NY
2025-04-11,ORD0001116,fedex,SHP000090,AZ,29.21,ground,CA
2025-05-24,ORD0001944,fedex,SHP001014,TX,7.07,ground,FL
2025-09-22,ORD0000217,dhl,SHP000448,NY,17.6,2_day,IL
2025-09-08,ORD0001430,fedex,SHP000465,CA,34.71,2_day,WA
2025-07-31,ORD0000447,ups,SHP000360,FL,34.61,ground,FL
2025-09-22,ORD0001019,usps,SHP000707,TX,43.87,ground,IL
2025-04-05,ORD0000406,fedex,SHP001276,TX,40.02,2_day,NY
2025-10-17,ORD0000582,fedex,SHP001629,IL,16.08,ground,WA
2025-06-14,ORD0000982,ups,SHP000093,FL,5.76,ground,TX
2025-05-23,ORD0000202,fedex,SHP001181,CO,32.93,ground,IL
2025-04-11,ORD0002165,fedex,SHP000419,NY,12.46,ground,IL
2025-05-22,ORD0001420,fedex,SHP000649,WA,5.08,ground,NY
2025-03-24,ORD0000587,dhl,SHP001432,TX,20.85,ground,CO
2025-12-04,ORD0000387,ups,SHP000409,AZ,27.78,2_day,CA
2025-01-23,ORD0001947,dhl,SHP000053,AZ,31.5,2_day,FL
2025-08-20,ORD0001418,ups,SHP000677,TX,12.42,ground,CO
2025-03-05,ORD0001248,ups,SHP000771,CA,40.79,2_day,FL
2025-03-30,ORD0001767,fedex,SHP000687,IL,25.0,ground,AZ
2025-02-27,ORD0000969,ups,SHP001398,TX,23.22,2_day,FL
2025-09-30,ORD0000378,dhl,SHP001087,NY,35.5,ground,TX
2025-08-25,ORD0001586,dhl,SHP001545,AZ,15.24,ground,WA
2025-03-06,ORD0000790,fedex,SHP001756,TX,20.29,ground,IL
2025-09-14,ORD0001911,fedex,SHP001457,CA,20.41,overnight,CO
2025-05-10,ORD0000126,ups,SHP000483,FL,37.95,ground,IL
2025-12-01,ORD0000384,usps,SHP001778,IL,39.36,2_day,NY
2025-06-09,ORD0000957,usps,SHP001138,TX,19.77,ground,AZ
2025-12-13,ORD0000638,fedex,SHP001298,FL,26.39,2_day,TX
2025-08-16,ORD0002037,fedex,SHP000105,IL,4.18,ground,IL
2025-03-01,ORD0001022,ups,SHP000139,WA,44.7,ground,WA
2025-10-04,ORD0000586,ups,SHP000517,CO,25.68,ground,NY
2025-12-02,ORD0001839,dhl,SHP001726,TX,29.5,ground,IL
2025-12-22,ORD0000138,usps,SHP000106,IL,10.24,ground,NY
2025-10-10,ORD0002108,usps,SHP000392,AZ,4.96,ground,IL
2025-01-06,ORD0000661,fedex,SHP000236,IL,41.95,ground,AZ
2025-09-24,ORD0001881,fedex,SHP000101,WA,44.78,ground,NY
2025-12-06,ORD0002199,fedex,SHP001744,CA,42.92,ground,TX
2025-08-31,ORD0000539,ups,SHP000852,AZ,8.42,ground,TX
2025-01-05,ORD0000902,usps,SHP000291,CO,6.27,ground,NY
2025-10-17,ORD0002161,usps,SHP000351,TX,28.86,ground,CO
2025-07-05,ORD0001046,fedex,SHP000352,CA,9.9,ground,CA
2025-09-18,ORD0000244,ups,SHP000624,CO,31.97,ground,AZ
2025-05-20,ORD0001627,fedex,SHP000444,IL,24.43,ground,FL
2025-12-26,ORD0001361,ups,SHP000180,FL,4.54,ground,IL
2025-08-08,ORD0001234,ups,SHP000384,TX,24.69,ground,CA
2025-06-18,ORD0001441,ups,SHP000221,NY,41.32,ground,WA
2025-12-25,ORD0001464,usps,SHP000555,NY,22.93,ground,IL
2025-08-26,ORD0000368,ups,SHP000267,CA,36.49,ground,WA
2025-10-12,ORD0001656,usps,SHP001325,NY,42.03,overnight,TX
2025-12-28,ORD0001710,fedex,SHP001770,CO,43.04,ground,CA
2025-09-30,ORD0001384,usps,SHP000513,CA,43.35,ground,WA
2025-12-14,ORD0001495,dhl,SHP000135,WA,38.26,ground,CO
2025-07-08,ORD0000509,fedex,SHP000337,TX,20.99,ground,TX
2025-11-10,ORD0000695,dhl,SHP000440,NY,26.63,ground,FL
2025-01-04,ORD0002088,ups,SHP000984,FL,20.27,ground,NY
2025-02-22,ORD0001430,usps,SHP001199,NY,39.61,ground,FL
2025-06-25,ORD0001894,fedex,SHP001698,CO,4.27,ground,FL
2025-11-29,ORD0001024,usps,SHP001723,NY,40.69,2_day,WA
2025-01-09,ORD0001969,ups,SHP000653,CO,11.09,2_day,NY
2025-06-13,ORD0001584,ups,SHP000692,NY,26.61,2_day,CO
2025-10-29,ORD0001145,usps,SHP001306,CA,37.05,2_day,NY
2025-10-19,ORD0001682,usps,SHP000606,CO,39.22,ground,NY
2025-08-03,ORD0002049,fedex,SHP001031,NY,22.21,ground,NY
2025-06-22,ORD0000263,ups,SHP000177,AZ,27.06,ground,IL
2025-06-14,ORD0001049,dhl,SHP001086,FL,26.6,ground,TX
2025-04-01,ORD0000066,fedex,SHP001785,WA,14.04,ground,FL
2025-10-08,ORD0000174,ups,SHP001515,FL,29.23,ground,CO
2025-10-22,ORD0002095,ups,SHP001633,NY,34.61,ground,WA
2025-05-03,ORD0000758,usps,SHP001419,AZ,16.13,ground,WA
2025-02-13,ORD0000741,dhl,SHP001137,CO,35.3,ground,TX
2025-02-19,ORD0001721,fedex,SHP000572,WA,35.14,ground,CO
2025-08-01,ORD0000302,fedex,SHP000530,IL,11.37,2_day,CA
2025-09-08,ORD0000024,fedex,SHP000785,FL,21.4,ground,NY
2025-12-14,ORD0001377,ups,SHP001311,NY,25.25,ground,NY
2025-06-15,ORD0001867,ups,SHP000882,FL,44.82,ground,CO
2025-03-03,ORD0001545,ups,SHP000145,FL,16.67,ground,NY
2025-07-16,ORD0000496,ups,SHP001321,IL,42.64,ground,TX
2025-02-20,ORD0000047,ups,SHP000707,NY,14.46,ground,CO
2025-03-23,ORD0001078,fedex,SHP000992,NY,17.58,ground,IL
2025-10-29,ORD0001685,usps,SHP000312,WA,23.7,ground,WA
2025-01-16,ORD0000102,usps,SHP000218,AZ,16.52,overnight,CO
2025-07-17,ORD0001278,dhl,SHP000066,CO,18.44,2_day,FL
2025-07-15,ORD0000275,usps,SHP000508,AZ,19.57,2_day,IL
2025-12-07,ORD0000565,usps,SHP001666,NY,20.91,ground,CA
2025-02-07,ORD0001635,fedex,SHP000163,CA,28.8,ground,WA
2025-07-23,ORD0001371,usps,SHP000488,WA,22.27,overnight,IL
2025-04-27,ORD0000796,ups,SHP000784,CO,11.76,2_day,FL
2025-04-29,ORD0000720,ups,SHP001019,CA,42.85,2_day,NY
2025-07-09,ORD0002088,fedex,SHP000743,CO,34.17,ground,TX
2025-02-16,ORD0001742,fedex,SHP001081,AZ,43.87,overnight,FL
2025-03-11,ORD0001093,fedex,SHP000007,WA,13.37,ground,AZ
2025-12-20,ORD0000069,dhl,SHP000016,AZ,12.36,2_day,WA
2025-11-04,ORD0001888,dhl,SHP000018,AZ,39.22,ground,CO
2025-04-30,ORD0000735,fedex,SHP001686,WA,35.19,ground,CA
2025-12-12,ORD0000981,usps,SHP001024,IL,6.22,overnight,CO
2025-11-11,ORD0000466,usps,SHP000696,CO,21.81,2_day,AZ
2025-12-18,ORD0000912,ups,SHP000647,CO,5.8,ground,WA
2025-06-03,ORD0001873,ups,SHP000202,CA,7.11,2_day,FL
2025-04-20,ORD0001138,ups,SHP000572,IL,5.47,ground,IL
2025-11-23,ORD0001016,usps,SHP001421,NY,32.34,ground,AZ
2025-03-29,ORD0002074,ups,SHP000773,CO,17.01,ground,CA
2025-02-02,ORD0001867,usps,SHP000488,TX,24.52,2_day,CA
2025-05-25,ORD0001061,ups,SHP001485,FL,42.17,2_day,AZ
2025-05-19,ORD0001016,usps,SHP000792,WA,18.42,ground,TX
2025-10-17,ORD0000105,dhl,SHP001236,WA,13.25,2_day,AZ
2025-11-10,ORD0000270,ups,SHP001163,FL,11.92,ground,AZ
2025-10-07,ORD0002173,usps,SHP000974,WA,14.7,2_day,CO
2025-05-09,ORD0000191,ups,SHP000138,WA,36.14,ground,FL
2025-03-20,ORD0001710,fedex,SHP000553,AZ,34.02,ground,CA
2025-10-23,ORD0001244,fedex,SHP000782,TX,4.59,ground,IL
2025-07-11,ORD0002148,usps,SHP001019,IL,4.08,ground,AZ
2025-07-06,ORD0002182,fedex,SHP000527,FL,43.81,ground,IL
2025-12-04,ORD0000500,usps,SHP001519,IL,20.69,2_day,NY
2025-08-18,ORD0000698,usps,SHP000036,WA,37.57,ground,TX
2025-03-31,ORD0001409,ups,SHP001090,TX,40.85,2_day,CA
2025-01-06,ORD0001412,dhl,SHP000914,FL,12.93,ground,IL
2025-09-23,ORD0000121,usps,SHP000938,AZ,25.46,overnight,IL
2025-05-20,ORD0002006,fedex,SHP001341,CO,10.69,ground,WA
2025-09-18,ORD0001333,fedex,SHP001441,IL,6.61,overnight,TX
2025-09-16,ORD0000249,ups,SHP001613,NY,27.04,ground,AZ
2025-04-03,ORD0001071,fedex,SHP000357,CA,30.17,ground,CO
2025-09-22,ORD0000566,ups,SHP001183,CO,4.03,ground,TX
2025-03-28,ORD0001471,ups,SHP001505,CA,8.69,ground,WA
2025-03-18,ORD0000051,ups,SHP000598,CA,35.17,ground,FL
2025-06-19,ORD0001429,ups,SHP001238,FL,40.92,2_day,AZ
2025-11-29,ORD0001600,ups,SHP001536,CO,33.1,2_day,NY
2025-05-24,ORD0000022,dhl,SHP000741,FL,42.72,ground,AZ
2025-11-30,ORD0001877,fedex,SHP001340,FL,12.84,ground,FL
2025-06-02,ORD0001634,ups,SHP000956,WA,21.92,2_day,CA
2025-06-05,ORD0001369,fedex,SHP000133,CO,11.31,ground,NY
2025-01-20,ORD0001474,usps,SHP000183,WA,16.34,ground,WA
2025-10-18,ORD0001614,ups,SHP000667,IL,12.86,ground,IL
2025-11-14,ORD0001066,ups,SHP000374,IL,17.9,2_day,WA
2025-09-11,ORD0001289,fedex,SHP001704,FL,21.16,2_day,FL
2025-07-01,ORD0000249,usps,SHP000913,WA,28.64,ground,CA
2025-12-26,ORD0000442,fedex,SHP001125,IL,37.85,ground,AZ
2025-06-13,ORD0001050,usps,SHP001226,CO,40.97,ground,NY
2025-07-28,ORD0001768,fedex,SHP000685,NY,30.53,ground,CA
2025-12-22,ORD0001095,fedex,SHP001293,AZ,43.17,2_day,FL
2025-11-19,ORD0002119,ups,SHP000259,AZ,36.16,ground,WA
2025-11-10,ORD0002100,fedex,SHP001100,WA,32.6,ground,NY
2025-11-25,ORD0001935,fedex,SHP001679,CO,25.29,2_day,IL
2025-12-25,ORD0001417,ups,SHP000245,WA,25.06,2_day,NY
2025-03-18,ORD0000725,fedex,SHP001481,CA,30.11,ground,TX
2025-02-05,ORD0000705,fedex,SHP001787,CO,10.99,ground,NY
2025-05-06,ORD0000890,fedex,SHP001649,TX,19.64,ground,CA
2025-04-04,ORD0000510,dhl,SHP000244,CA,37.44,ground,IL
2025-09-22,ORD0000196,dhl,SHP000394,IL,32.12,overnight,TX
2025-11-07,ORD0001340,ups,SHP001600,NY,25.34,2_day,FL
2025-03-16,ORD0000788,fedex,SHP001466,TX,24.17,ground,CO
2025-08-31,ORD0001881,fedex,SHP000427,CA,12.34,ground,TX
2025-08-29,ORD0002061,fedex,SHP001248,WA,43.7,ground,NY
2025-05-16,ORD0000239,dhl,SHP001040,NY,13.74,ground,NY
2025-06-11,ORD0001124,fedex,SHP001783,FL,32.18,ground,WA
2025-08-31,ORD0000355,usps,SHP000443,AZ,29.58,ground,FL
2025-08-31,ORD0000977,dhl,SHP000436,WA,21.89,ground,TX
2025-02-09,ORD0001687,dhl,SHP000766,FL,43.23,overnight,CA
2025-02-25,ORD0001385,usps,SHP000014,CO,14.96,2_day,IL
2025-06-20,ORD0001719,ups,SHP000825,CA,30.54,2_day,IL
2025-01-04,ORD0002086,usps,SHP001091,CA,9.89,2_day,FL
2025-06-27,ORD0000041,usps,SHP001754,CO,10.76,ground,AZ
2025-12-13,ORD0000073,usps,SHP000595,WA,19.52,2_day,CA
2025-06-15,ORD0001288,fedex,SHP000512,FL,36.78,ground,TX
2025-02-11,ORD0000560,fedex,SHP001569,AZ,14.61,ground,TX
2025-04-16,ORD0000781,ups,SHP000734,WA,29.05,ground,NY
2025-12-31,ORD0001298,dhl,SHP000330,NY,44.45,ground,NY
2025-01-04,ORD0000719,fedex,SHP000433,CA,37.98,2_day,IL
2025-09-08,ORD0001734,usps,SHP000887,TX,27.31,ground,AZ
2025-04-09,ORD0001054,dhl,SHP001217,CO,6.75,ground,WA
2025-05-25,ORD0000663,fedex,SHP000557,TX,31.26,ground,TX
2025-10-04,ORD0001139,fedex,SHP000122,WA,33.5,ground,CO
2025-06-20,ORD0001775,fedex,SHP001155,TX,4.05,2_day,WA
2025-10-02,ORD0001370,fedex,SHP001701,NY,27.76,ground,TX
2025-02-19,ORD0000527,ups,SHP000279,CA,32.95,2_day,AZ
2025-04-09,ORD0001308,usps,SHP000776,AZ,7.94,ground,CO
2025-01-08,ORD0001326,usps,SHP000156,IL,23.46,2_day,CO
2025-01-20,ORD0001970,ups,SHP000177,IL,6.85,ground,TX
2025-06-14,ORD0000248,usps,SHP001623,IL,15.27,ground,IL
2025-02-17,ORD0000479,ups,SHP000945,WA,10.4,2_day,AZ
2025-05-21,ORD0000020,ups,SHP000707,AZ,13.98,ground,FL
2025-06-17,ORD0001940,usps,SHP001321,TX,44.66,ground,WA
2025-01-14,ORD0001428,ups,SHP000881,TX,20.04,2_day,TX
2025-06-05,ORD0000639,usps,SHP001368,AZ,10.76,ground,IL
2025-04-06,ORD0000029,fedex,SHP000910,NY,41.6,ground,CA
2025-10-04,ORD0000304,ups,SHP000075,AZ,21.61,2_day,CO
2025-08-04,ORD0000636,fedex,SHP000137,IL,16.45,ground,WA
2025-11-04,ORD0000787,ups,SHP000599,FL,13.05,ground,AZ
2025-08-09,ORD0001931,ups,SHP000211,TX,14.51,ground,TX
2025-01-15,ORD0000389,fedex,SHP001596,WA,33.55,2_day,CA
2025-07-28,ORD0000365,usps,SHP000280,CO,7.78,ground,AZ
2025-03-28,ORD0000279,ups,SHP000696,AZ,34.81,ground,WA
2025-04-28,ORD0001315,ups,SHP000399,WA,27.92,ground,CO
2025-06-18,ORD0000884,ups,SHP001346,WA,37.04,overnight,CA
2025-05-12,ORD0001348,usps,SHP001787,IL,38.97,ground,FL
2025-12-20,ORD0001907,fedex,SHP000740,WA,31.65,ground,NY
2025-02-10,ORD0001569,ups,SHP001002,FL,21.99,ground,CA
2025-05-03,ORD0001215,ups,SHP000722,NY,4.42,overnight,CA
2025-06-12,ORD0000761,usps,SHP000127,FL,25.28,ground,CA
2025-01-15,ORD0001865,ups,SHP001443,WA,27.76,ground,NY
2025-03-19,ORD0001870,fedex,SHP000954,CA,17.21,2_day,AZ
2025-07-04,ORD0000306,fedex,SHP000532,FL,41.11,ground,WA
2025-08-14,ORD0001310,usps,SHP000827,AZ,8.99,ground,FL
2025-11-28,ORD0001896,dhl,SHP000180,WA,29.23,2_day,NY
2025-04-06,ORD0000254,ups,SHP000671,FL,8.09,ground,FL
2025-09-18,ORD0001567,ups,SHP001714,TX,29.45,ground,AZ
2025-08-11,ORD0002192,fedex,SHP001332,TX,16.4,ground,CO
2025-02-10,ORD0000240,fedex,SHP001369,TX,35.04,overnight,NY
2025-08-01,ORD0000447,ups,SHP000780,WA,5.49,ground,CA
2025-05-28,ORD0000602,ups,SHP001640,IL,27.49,ground,WA
2025-06-15,ORD0001781,usps,SHP001514,WA,35.0,ground,CO
2025-07-21,ORD0001129,dhl,SHP000178,CA,27.97,ground,TX
2025-10-24,ORD0001157,ups,SHP000799,FL,14.93,2_day,CO
2025-08-26,ORD0001870,ups,SHP000657,CO,39.8,overnight,CO
2025-08-14,ORD0001060,ups,SHP001487,IL,39.96,overnight,FL
2025-01-04,ORD0001559,ups,SHP001608,NY,42.97,ground,AZ
2025-10-25,ORD0000146,fedex,SHP000236,TX,15.01,ground,CA
2025-09-06,ORD0000134,ups,SHP000859,TX,40.16,2_day,IL
2025-03-21,ORD0000278,ups,SHP000146,CO,6.51,2_day,NY
2025-02-03,ORD0001898,fedex,SHP001468,CO,42.19,2_day,AZ
2025-02-19,ORD0000052,fedex,SHP001713,NY,17.47,overnight,FL
2025-09-25,ORD0000244,usps,SHP001521,NY,33.57,overnight,WA
2025-05-11,ORD0001945,dhl,SHP000387,WA,21.8,ground,NY
2025-11-29,ORD0000978,usps,SHP001606,CA,43.99,ground,CA
2025-02-21,ORD0001203,fedex,SHP000249,TX,21.52,ground,CA
2025-03-24,ORD0000170,fedex,SHP000848,FL,36.1,2_day,CO
2025-11-01,ORD0002200,usps,SHP001726,CA,11.02,2_day,TX
2025-06-19,ORD0001363,ups,SHP000549,CA,25.5,2_day,FL
2025-09-03,ORD0000057,ups,SHP000584,IL,29.42,ground,IL
2025-01-14,ORD0000513,ups,SHP000349,FL,20.37,ground,TX
2025-12-31,ORD0000412,ups,SHP000770,CA,29.22,ground,FL
2025-07-11,ORD0001157,ups,SHP000162,TX,31.12,2_day,CO
2025-03-25,ORD0000114,fedex,SHP000478,CO,27.41,ground,FL
2025-01-07,ORD0001289,fedex,SHP001205,NY,43.99,2_day,CO
2025-05-01,ORD0000626,ups,SHP000911,IL,16.08,ground,CO
2025-04-10,ORD0001060,ups,SHP000653,FL,39.92,2_day,TX
2025-11-07,ORD0002017,ups,SHP000436,TX,32.31,2_day,AZ
2025-03-04,ORD0001638,fedex,SHP000063,NY,17.12,2_day,WA
2025-07-26,ORD0000891,ups,SHP001254,WA,29.67,ground,TX
