sku_id,category,store_id,sales_channel,week_start,forecast_units,forecast_confidence
10164,Apparel,100,InStore,2025-11-17,30,0.695
10146,Grocery,187,Online,2025-10-27,24,0.965
10100,Home,201,Pickup,2025-12-15,37,0.87
10144,Apparel,234,Online,2025-10-06,29,0.629
10011,Beauty,104,Pickup,2025-11-10,20,0.807
10042,Beauty,234,InStore,2025-11-24,24,0.969
10110,Electronics,217,InStore,2025-12-01,31,0.647
10013,Beauty,115,InStore,2025-12-22,20,0.78
10007,Electronics,153,InStore,2025-10-13,29,0.862
10061,Grocery,168,InStore,2025-12-15,23,0.96
10117,Electronics,117,Pickup,2025-11-03,44,0.747
10039,Electronics,159,Online,2025-12-08,30,0.684
10075,Apparel,145,InStore,2025-11-17,21,0.796
10145,Electronics,116,Online,2025-12-08,27,0.734
10028,Apparel,233,Pickup,2025-11-17,27,0.921
10160,Grocery,135,InStore,2025-11-24,28,0.843
10094,Grocery,124,InStore,2025-10-27,30,0.878
10137,Apparel,125,Online,2025-10-13,38,0.859
10091,Grocery,111,InStore,2025-10-06,42,0.949
10121,Home,241,Online,2025-11-03,30,0.718
10162,Electronics,161,Online,2025-11-03,45,0.885
10079,Apparel,236,Online,2025-11-03,26,0.601
10122,Grocery,223,InStore,2025-10-13,31,0.841
10010,Grocery,258,InStore,2025-12-22,25,0.821
10137,Electronics,164,InStore,2025-10-13,23,0.73
10103,Home,119,InStore,2025-10-06,30,0.612
10151,Beauty,159,InStore,2025-10-20,33,0.513
10056,Apparel,146,Online,2025-10-20,27,0.715
10024,Home,225,Pickup,2025-12-01,27,0.905
10121,Beauty,123,Online,2025-10-06,28,0.6
10001,Electronics,152,InStore,2025-11-24,25,0.615
10157,Home,120,Pickup,2025-12-01,35,0.98
10078,Home,242,Pickup,2025-12-22,33,0.758
10126,Beauty,190,InStore,2025-12-08,35,0.601
10151,Grocery,102,Pickup,2025-10-13,31,0.752
10144,Electronics,126,Pickup,2025-12-01,26,0.885
10119,Beauty,244,Online,2025-11-10,33,0.666
10025,Grocery,130,Online,2025-12-01,29,0.714
10067,Home,123,Online,2025-10-27,31,0.644
10178,Apparel,147,Online,2025-10-27,36,0.786
10027,Grocery,187,Online,2025-10-13,21,0.559
10053,Electronics,181,Online,2025-11-24,27,0.9
10122,Beauty,115,Pickup,2025-11-17,28,0.868
10164,Electronics,259,Pickup,2025-10-27,35,0.678
10058,Electronics,150,Pickup,2025-11-17,40,0.732
10028,Electronics,160,Pickup,2025-12-22,29,0.703
10148,Home,137,Pickup,2025-11-03,33,0.626
10098,Home,177,Pickup,2025-11-17,35,0.803
10049,Beauty,218,Online,2025-10-20,33,0.54
10153,Beauty,173,Online,2025-10-13,32,0.923
10051,Beauty,230,Pickup,2025-12-22,37,0.717
10158,Grocery,236,InStore,2025-11-24,21,0.813
10012,Grocery,235,Online,2025-11-10,41,0.879
10021,Home,207,Online,2025-11-17,31,0.788
10090,Apparel,238,InStore,2025-12-15,24,0.683
10063,Home,216,InStore,2025-10-06,26,0.73
10061,Beauty,158,Pickup,2025-12-01,30,0.561
10007,Home,183,InStore,2025-12-15,30,0.785
10126,Home,152,Pickup,2025-12-01,37,0.546
10061,Home,223,Online,2025-10-20,38,0.679
10151,Beauty,123,Online,2025-11-03,36,0.795
10151,Apparel,139,InStore,2025-11-03,26,0.587
10093,Electronics,181,Pickup,2025-11-10,36,0.79
10076,Apparel,245,InStore,2025-11-24,36,0.814
10055,Beauty,258,Online,2025-10-06,33,0.564
10125,Grocery,180,InStore,2025-11-24,34,0.51
10035,Home,126,Pickup,2025-12-01,27,0.783
10130,Electronics,209,Pickup,2025-11-24,40,0.92
10144,Beauty,115,Pickup,2025-11-17,38,0.822
10090,Electronics,228,Pickup,2025-10-13,37,0.594
10129,Apparel,246,InStore,2025-12-22,28,0.726
10009,Home,258,Online,2025-12-22,32,0.591
10135,Grocery,218,Online,2025-11-17,30,0.914
10057,Grocery,194,Online,2025-10-06,23,0.78
10019,Grocery,245,InStore,2025-11-10,25,0.525
10039,Beauty,103,Online,2025-12-01,24,0.679
10173,Grocery,165,Pickup,2025-12-22,28,0.885
10070,Grocery,230,Pickup,2025-10-06,29,0.545
10071,Beauty,105,Online,2025-11-03,31,0.547
10158,Home,138,InStore,2025-10-20,29,0.775
10145,Apparel,229,InStore,2025-11-17,26,0.581
10060,Grocery,135,Online,2025-10-27,23,0.802
10055,Apparel,128,Pickup,2025-11-17,31,0.735
10039,Apparel,101,Pickup,2025-11-24,30,0.619
10034,Apparel,115,InStore,2025-11-24,30,0.863
10003,Electronics,143,Online,2025-12-15,30,0.902
10025,Apparel,116,InStore,2025-10-06,19,0.543
10123,Electronics,150,Pickup,2025-10-20,30,0.546
10070,Electronics,221,Pickup,2025-12-15,41,0.88
10134,Beauty,246,Online,2025-11-10,31,0.598
10139,Home,249,Online,2025-11-10,32,0.957
10038,Apparel,222,Pickup,2025-10-27,29,0.827
10133,Apparel,198,Online,2025-10-27,37,0.86
10141,Home,174,Pickup,2025-10-20,34,0.66
10023,Grocery,136,InStore,2025-11-03,20,0.54
10159,Beauty,109,Online,2025-12-01,31,0.749
10012,Beauty,112,Online,2025-11-24,31,0.561
10000,Beauty,106,Pickup,2025-11-03,28,0.927
10117,Electronics,236,Online,2025-12-08,20,0.957
10151,Electronics,174,InStore,2025-11-03,27,0.592
10125,Apparel,166,Online,2025-12-01,28,0.883
10003,Home,124,Pickup,2025-10-06,30,0.527
10063,Apparel,216,InStore,2025-12-15,34,0.705
10109,Grocery,101,Online,2025-11-24,33,0.695
10115,Home,198,Online,2025-10-13,23,0.69
10053,Home,142,Pickup,2025-10-06,26,0.888
10125,Beauty,213,Online,2025-10-13,25,0.775
10025,Grocery,184,InStore,2025-10-20,33,0.596
10045,Apparel,176,Pickup,2025-11-17,37,0.884
10116,Electronics,196,InStore,2025-11-03,30,0.573
10157,Apparel,183,Online,2025-12-15,25,0.902
10041,Grocery,185,Online,2025-11-03,24,0.96
10017,Electronics,119,Pickup,2025-11-10,23,0.75
10073,Grocery,113,Online,2025-10-27,30,0.611
10148,Apparel,226,Pickup,2025-12-01,28,0.646
10061,Grocery,210,Online,2025-11-17,23,0.504
10144,Home,155,Pickup,2025-12-01,28,0.93
10024,Grocery,182,Online,2025-12-01,23,0.889
10137,Grocery,118,InStore,2025-11-17,28,0.508
10169,Beauty,106,InStore,2025-10-13,36,0.78
10010,Beauty,118,Pickup,2025-10-27,36,0.695
10046,Home,101,Pickup,2025-11-17,28,0.9
10052,Home,144,Pickup,2025-12-01,43,0.612
10076,Beauty,216,Online,2025-12-22,39,0.711
10131,Home,249,Pickup,2025-12-22,31,0.574
10067,Electronics,108,InStore,2025-12-22,34,0.727
10155,Beauty,115,Online,2025-10-06,23,0.874
10082,Apparel,246,Pickup,2025-11-10,36,0.884
10130,Apparel,123,Online,2025-10-20,25,0.871
10145,Beauty,152,InStore,2025-12-01,24,0.616
10168,Home,138,Pickup,2025-11-10,24,0.87
10067,Apparel,169,Online,2025-11-03,34,0.682
10097,Apparel,187,InStore,2025-12-15,34,0.631
10104,Grocery,174,Pickup,2025-10-06,30,0.574
10084,Apparel,154,Online,2025-10-06,37,0.892
10126,Beauty,124,Online,2025-10-06,39,0.688
10108,Apparel,115,InStore,2025-12-22,28,0.648
10123,Home,202,InStore,2025-11-24,24,0.506
10053,Beauty,122,InStore,2025-11-10,31,0.532
10020,Electronics,171,Pickup,2025-12-01,18,0.901
10172,Beauty,151,Online,2025-12-01,15,0.87
10071,Apparel,245,Online,2025-11-10,26,0.783
10120,Home,151,InStore,2025-11-17,33,0.954
10139,Home,161,Online,2025-11-10,26,0.594
10111,Home,122,Pickup,2025-11-10,36,0.739
10070,Beauty,231,InStore,2025-12-08,31,0.967
10069,Apparel,250,Pickup,2025-10-06,50,0.654
10066,Home,142,InStore,2025-11-03,25,0.65
10174,Grocery,158,Pickup,2025-12-15,29,0.749
10153,Grocery,195,Pickup,2025-10-06,29,0.548
10097,Home,240,Pickup,2025-10-27,36,0.912
10087,Home,250,Online,2025-11-03,39,0.513
10056,Home,256,Online,2025-10-13,21,0.854
10174,Grocery,150,Pickup,2025-12-08,32,0.683
10015,Home,148,Pickup,2025-12-15,28,0.949
10025,Home,113,Online,2025-12-01,26,0.552
10172,Beauty,163,InStore,2025-11-10,42,0.9
10114,Beauty,217,InStore,2025-10-13,24,0.812
10058,Electronics,120,InStore,2025-10-20,24,0.724
10082,Electronics,136,Online,2025-10-06,32,0.528
10044,Home,202,InStore,2025-12-08,21,0.632
10067,Apparel,183,Pickup,2025-10-13,34,0.504
10118,Electronics,170,InStore,2025-10-27,42,0.73
10145,Home,128,Online,2025-11-17,29,0.838
10117,Apparel,259,InStore,2025-12-15,34,0.689
10090,Grocery,179,Online,2025-11-10,37,0.736
10159,Apparel,100,InStore,2025-11-10,27,0.963
10139,Electronics,176,InStore,2025-10-20,32,0.912
10129,Grocery,120,InStore,2025-10-27,38,0.585
10155,Grocery,223,Pickup,2025-12-01,29,0.824
10150,Home,250,Online,2025-11-10,32,0.965
10049,Grocery,201,Pickup,2025-11-24,26,0.632
10080,Home,106,InStore,2025-12-01,28,0.926
10038,Beauty,240,Pickup,2025-11-03,31,0.625
10131,Home,226,InStore,2025-11-17,24,0.654
10124,Electronics,220,Pickup,2025-12-08,33,0.838
10056,Electronics,248,Online,2025-11-17,40,0.92
10088,Apparel,113,InStore,2025-11-24,28,0.863
10065,Home,130,InStore,2025-10-06,41,0.667
10103,Beauty,162,Online,2025-10-13,40,0.526
10090,Home,170,InStore,2025-11-24,20,0.836
10167,Grocery,108,Online,2025-12-15,32,0.684
10132,Apparel,223,Pickup,2025-12-22,34,0.563
10150,Home,205,Pickup,2025-11-10,27,0.563
10176,Grocery,112,InStore,2025-11-17,29,0.547
10085,Beauty,231,InStore,2025-11-10,31,0.667
10073,Electronics,136,Pickup,2025-10-13,29,0.798
10161,Apparel,125,InStore,2025-10-20,29,0.595
10072,Electronics,190,InStore,2025-11-24,35,0.814
10160,Home,152,Online,2025-10-06,29,0.668
10025,Apparel,189,Online,2025-10-20,22,0.735
10122,Beauty,128,InStore,2025-11-24,22,0.953
10047,Electronics,249,Online,2025-10-20,25,0.646
10066,Apparel,157,InStore,2025-12-08,23,0.554
10048,Apparel,130,Online,2025-11-10,38,0.552
10088,Apparel,187,Pickup,2025-12-22,38,0.979
10003,Apparel,248,Pickup,2025-10-13,27,0.705
10040,Home,104,Pickup,2025-12-08,29,0.685
10077,Grocery,137,Online,2025-12-08,41,0.675
10048,Electronics,168,Pickup,2025-11-10,30,0.722
10021,Grocery,186,Pickup,2025-12-15,32,0.729
10151,Grocery,257,InStore,2025-10-20,25,0.669
10032,Grocery,197,Pickup,2025-10-27,29,0.57
10058,Electronics,117,Online,2025-12-01,22,0.838
10057,Apparel,205,InStore,2025-12-01,29,0.978
10034,Electronics,249,InStore,2025-12-15,35,0.673
10112,Apparel,183,InStore,2025-12-22,30,0.886
10128,Electronics,109,Pickup,2025-11-24,29,0.503
10043,Apparel,184,Pickup,2025-11-10,32,0.915
10032,Electronics,239,Pickup,2025-11-03,19,0.834
10104,Home,109,InStore,2025-12-15,40,0.645
10083,Grocery,196,Online,2025-11-24,29,0.914
10078,Beauty,196,Online,2025-10-20,28,0.796
10081,Apparel,179,Pickup,2025-12-22,29,0.524
10024,Electronics,117,InStore,2025-11-10,22,0.643
10169,Electronics,143,InStore,2025-11-03,23,0.519
10004,Beauty,254,Pickup,2025-11-03,28,0.689
10062,Electronics,108,Pickup,2025-10-27,23,0.588
10092,Apparel,128,Online,2025-11-17,36,0.829
10006,Grocery,193,Pickup,2025-10-06,33,0.529
10078,Electronics,176,Pickup,2025-10-13,30,0.83
10053,Home,238,Pickup,2025-11-24,34,0.761
10174,Grocery,174,InStore,2025-11-24,23,0.645
10035,Electronics,176,Pickup,2025-11-17,31,0.638
10084,Beauty,177,InStore,2025-11-17,30,0.543
10156,Home,205,Pickup,2025-10-06,28,0.744
10109,Apparel,132,InStore,2025-10-27,27,0.874
10001,Electronics,224,Pickup,2025-11-17,32,0.701
10116,Grocery,181,Pickup,2025-11-17,19,0.632
10125,Apparel,124,Pickup,2025-12-22,24,0.731
10048,Home,250,Pickup,2025-11-03,23,0.82
10041,Apparel,104,InStore,2025-11-17,28,0.915
10138,Home,160,Pickup,2025-12-08,32,0.713
10047,Apparel,166,Online,2025-12-15,36,0.766
10006,Grocery,180,Pickup,2025-10-20,30,0.527
10130,Home,176,Pickup,2025-12-08,37,0.717
10062,Electronics,160,Pickup,2025-10-20,20,0.94
10111,Electronics,222,Pickup,2025-10-20,23,0.743
10064,Beauty,170,InStore,2025-12-01,25,0.666
10024,Beauty,219,Online,2025-12-15,30,0.634
10088,Home,134,InStore,2025-11-17,31,0.567
10153,Electronics,236,InStore,2025-11-03,31,0.807
10102,Grocery,250,Online,2025-12-08,36,0.534
10108,Apparel,108,InStore,2025-11-17,27,0.725
10005,Home,161,InStore,2025-11-03,43,0.883
10079,Electronics,188,Pickup,2025-11-03,22,0.884
10093,Home,108,Pickup,2025-10-06,28,0.862
10156,Beauty,231,Pickup,2025-10-06,32,0.618
10154,Home,113,Pickup,2025-10-13,27,0.575
10156,Apparel,187,Pickup,2025-11-17,30,0.762
10158,Electronics,160,InStore,2025-11-24,22,0.798
10143,Home,226,InStore,2025-11-24,29,0.947
10058,Electronics,137,InStore,2025-10-20,30,0.614
10000,Grocery,206,InStore,2025-11-24,29,0.623
10128,Home,166,InStore,2025-10-27,31,0.744
10061,Beauty,258,Online,2025-12-08,24,0.874
10112,Beauty,238,Pickup,2025-11-03,34,0.697
10099,Beauty,247,Pickup,2025-11-17,39,0.727
10031,Grocery,206,Pickup,2025-10-27,25,0.939
10168,Grocery,218,Online,2025-10-27,31,0.641
10169,Beauty,164,Online,2025-12-22,26,0.741
10091,Home,178,Online,2025-11-03,28,0.908
10169,Apparel,198,InStore,2025-10-27,29,0.724
10010,Electronics,252,InStore,2025-10-20,22,0.862
10145,Home,144,InStore,2025-11-10,30,0.858
10133,Beauty,221,Pickup,2025-12-08,34,0.86
10094,Apparel,156,Online,2025-11-10,34,0.908
10034,Grocery,229,InStore,2025-12-08,32,0.704
10103,Home,121,Pickup,2025-10-20,25,0.739
10102,Apparel,220,Pickup,2025-12-22,30,0.843
10028,Home,129,Pickup,2025-12-01,39,0.637
10174,Beauty,103,Online,2025-11-17,23,0.643
10110,Grocery,179,Online,2025-12-08,35,0.552
10116,Beauty,229,Pickup,2025-10-27,26,0.687
10097,Beauty,137,InStore,2025-12-01,33,0.858
10048,Apparel,235,InStore,2025-11-17,35,0.584
10055,Electronics,171,Pickup,2025-10-27,28,0.865
10139,Electronics,117,InStore,2025-10-27,35,0.529
10158,Grocery,137,Online,2025-11-17,19,0.976
10160,Home,175,Pickup,2025-10-13,39,0.585
10006,Grocery,143,InStore,2025-12-08,26,0.947
10001,Apparel,122,InStore,2025-10-06,35,0.64
10165,Apparel,180,Online,2025-11-03,37,0.546
10158,Beauty,241,InStore,2025-10-20,32,0.639
10137,Beauty,161,InStore,2025-11-10,28,0.595
10072,Home,258,InStore,2025-11-17,28,0.885
10118,Home,167,Online,2025-11-24,28,0.685
10142,Grocery,157,Pickup,2025-10-13,25,0.602
10095,Home,102,Online,2025-12-22,28,0.638
10029,Electronics,212,Online,2025-10-13,36,0.66
10003,Grocery,164,Online,2025-11-10,31,0.891
10139,Apparel,221,InStore,2025-11-24,34,0.606
10036,Grocery,199,InStore,2025-12-08,34,0.821
10005,Apparel,198,Online,2025-10-13,34,0.846
10177,Electronics,204,InStore,2025-12-22,32,0.621
10034,Beauty,172,Online,2025-12-08,45,0.88
10136,Apparel,112,Pickup,2025-12-08,29,0.941
10033,Beauty,223,Online,2025-11-10,29,0.817
10059,Electronics,176,InStore,2025-12-22,25,0.63
10157,Apparel,109,Pickup,2025-12-01,30,0.944
10105,Apparel,201,Pickup,2025-12-08,29,0.684
10158,Beauty,171,InStore,2025-12-01,28,0.696
10138,Apparel,179,Pickup,2025-11-24,28,0.768
10044,Home,122,InStore,2025-12-15,28,0.579
10105,Beauty,144,Pickup,2025-10-13,15,0.815
10025,Apparel,215,InStore,2025-11-03,29,0.611
10156,Electronics,196,Pickup,2025-12-01,27,0.896
10101,Home,142,Online,2025-11-03,28,0.701
10067,Beauty,241,InStore,2025-11-17,27,0.593
10131,Grocery,138,Online,2025-10-13,27,0.906
10088,Home,248,Pickup,2025-11-17,28,0.943
10029,Beauty,164,Online,2025-11-24,31,0.635
10177,Apparel,151,InStore,2025-11-17,27,0.542
10034,Home,121,InStore,2025-11-10,34,0.536
10100,Apparel,195,InStore,2025-11-03,26,0.721
10097,Grocery,213,Online,2025-11-24,22,0.649
10016,Grocery,179,InStore,2025-10-06,41,0.738
10026,Home,259,Online,2025-11-24,37,0.931
10102,Electronics,132,Pickup,2025-12-22,32,0.883
10024,Apparel,195,Online,2025-11-17,26,0.591
10176,Home,186,Online,2025-10-13,26,0.562
10052,Electronics,187,Pickup,2025-11-17,31,0.529
10075,Beauty,114,Online,2025-10-27,24,0.558
10078,Apparel,209,InStore,2025-11-17,32,0.564
10081,Apparel,103,InStore,2025-12-08,33,0.812
10101,Apparel,201,Online,2025-12-15,29,0.659
10111,Grocery,193,Pickup,2025-12-08,29,0.805
10138,Grocery,100,Pickup,2025-12-22,22,0.713
10091,Grocery,116,Online,2025-10-20,25,0.579
10033,Home,245,InStore,2025-11-17,35,0.567
10098,Beauty,175,InStore,2025-10-06,32,0.797
10140,Grocery,216,Pickup,2025-11-24,33,0.913
10164,Apparel,178,Online,2025-10-27,26,0.603
10075,Electronics,190,Online,2025-10-13,22,0.707
10012,Home,247,Online,2025-12-22,31,0.906
10046,Home,123,InStore,2025-10-27,30,0.685
10123,Grocery,117,InStore,2025-12-01,20,0.586
10119,Beauty,184,InStore,2025-11-10,26,0.532
10161,Home,187,InStore,2025-12-15,31,0.625
10002,Beauty,217,Pickup,2025-12-15,32,0.545
10101,Apparel,232,Pickup,2025-12-08,24,0.942
10091,Beauty,256,Online,2025-12-22,34,0.538
10026,Grocery,130,InStore,2025-10-13,28,0.866
10038,Electronics,107,Online,2025-11-17,26,0.77
10155,Electronics,101,Online,2025-12-15,28,0.674
10106,Grocery,121,Pickup,2025-12-22,33,0.629
10042,Home,207,Pickup,2025-12-22,41,0.526
10127,Beauty,133,InStore,2025-11-03,30,0.603
10050,Electronics,215,InStore,2025-12-01,27,0.716
10123,Beauty,216,Pickup,2025-10-27,36,0.978
10031,Beauty,168,InStore,2025-10-13,37,0.875
10144,Electronics,116,Online,2025-10-06,20,0.549
10113,Beauty,187,Online,2025-10-06,22,0.91
10160,Electronics,200,InStore,2025-11-10,31,0.632
10149,Apparel,109,Online,2025-11-24,35,0.717
10061,Beauty,137,InStore,2025-12-08,31,0.569
10023,Apparel,257,Online,2025-11-24,30,0.587
10140,Electronics,117,Online,2025-10-20,32,0.875
10123,Electronics,163,InStore,2025-10-06,29,0.594
10103,Home,223,Pickup,2025-12-01,25,0.781
10008,Electronics,256,InStore,2025-10-27,30,0.812
10149,Grocery,144,Online,2025-12-15,30,0.895
10021,Home,148,Pickup,2025-12-15,25,0.784
10116,Electronics,176,Pickup,2025-11-03,30,0.817
10015,Grocery,188,InStore,2025-10-13,33,0.501
10156,Grocery,200,InStore,2025-11-03,21,0.825
10052,Home,237,Pickup,2025-12-01,30,0.685
10053,Home,150,Online,2025-10-06,27,0.596
10172,Home,100,Online,2025-12-01,21,0.579
10142,Electronics,186,InStore,2025-11-10,31,0.83
10065,Beauty,197,Pickup,2025-10-06,22,0.835
10040,Electronics,243,Online,2025-12-22,32,0.87
10003,Apparel,145,InStore,2025-11-24,30,0.896
10153,Apparel,258,Pickup,2025-11-17,35,0.516
10147,Beauty,239,InStore,2025-12-22,31,0.681
10100,Grocery,170,Pickup,2025-11-24,36,0.768
10043,Apparel,121,InStore,2025-11-03,31,0.725
10013,Grocery,243,InStore,2025-10-13,35,0.64
10093,Grocery,228,Pickup,2025-10-06,40,0.738
10072,Electronics,235,Pickup,2025-10-06,23,0.724
10023,Beauty,176,Pickup,2025-11-24,22,0.734
10133,Apparel,208,Pickup,2025-12-15,31,0.854
10045,Electronics,148,Online,2025-11-03,25,0.545
10079,Grocery,211,Pickup,2025-10-20,31,0.512
10118,Home,255,Pickup,2025-10-27,33,0.637
10061,Apparel,222,InStore,2025-11-24,35,0.752
10109,Apparel,130,Online,2025-11-03,30,0.657
10004,Apparel,161,Online,2025-11-24,33,0.841
10016,Apparel,194,Online,2025-12-15,19,0.526
10068,Grocery,181,Pickup,2025-12-22,33,0.827
10090,Grocery,220,Pickup,2025-12-22,25,0.77
10132,Beauty,213,Pickup,2025-12-08,32,0.551
10160,Grocery,172,Pickup,2025-11-03,30,0.628
10002,Electronics,241,InStore,2025-12-08,29,0.827
10074,Home,121,InStore,2025-11-03,28,0.932
10149,Electronics,137,InStore,2025-10-06,33,0.919
10064,Apparel,128,InStore,2025-10-20,28,0.561
10081,Home,204,Pickup,2025-12-22,32,0.746
10130,Electronics,232,InStore,2025-12-15,26,0.801
10117,Electronics,168,InStore,2025-11-03,30,0.723
10124,Home,216,InStore,2025-11-17,33,0.527
10168,Apparel,230,Pickup,2025-10-27,24,0.789
10121,Grocery,134,InStore,2025-11-24,30,0.885
10119,Beauty,211,InStore,2025-12-15,33,0.687
10022,Home,106,InStore,2025-12-08,34,0.854
10032,Home,196,InStore,2025-12-08,30,0.795
10091,Home,170,Online,2025-10-13,23,0.926
10120,Grocery,159,InStore,2025-11-17,26,0.776
10118,Electronics,110,Online,2025-12-15,30,0.664
10112,Home,250,Online,2025-10-27,26,0.837
10058,Apparel,212,InStore,2025-11-03,26,0.682
10071,Grocery,200,Online,2025-12-15,25,0.517
10153,Apparel,190,Pickup,2025-12-01,33,0.566
10166,Beauty,228,Pickup,2025-12-22,32,0.925
10098,Electronics,175,Pickup,2025-12-15,22,0.771
10139,Electronics,180,Pickup,2025-10-27,26,0.669
10087,Home,223,Online,2025-10-13,30,0.639
10173,Home,134,InStore,2025-10-20,43,0.657
10165,Apparel,152,InStore,2025-12-01,31,0.743
10075,Home,136,Pickup,2025-12-01,46,0.514
10104,Apparel,200,Online,2025-11-10,16,0.835
10073,Beauty,222,Online,2025-10-06,21,0.975
10023,Apparel,155,Online,2025-11-17,21,0.511
10100,Beauty,122,Online,2025-11-17,25,0.602
10040,Beauty,251,InStore,2025-12-15,24,0.746
10077,Beauty,127,Online,2025-10-06,26,0.874
10060,Electronics,177,InStore,2025-11-10,34,0.786
10167,Home,197,Online,2025-12-22,27,0.826
10039,Beauty,162,Pickup,2025-10-06,22,0.828
10050,Grocery,194,InStore,2025-10-20,36,0.93
10111,Home,154,Pickup,2025-11-24,39,0.828
10123,Apparel,105,Pickup,2025-11-10,28,0.555
10150,Apparel,144,Online,2025-12-15,29,0.627
10040,Home,250,Online,2025-12-15,29,0.85
10054,Grocery,249,Pickup,2025-11-03,24,0.698
10164,Electronics,136,InStore,2025-12-01,33,0.781
10000,Apparel,254,InStore,2025-11-10,28,0.961
10018,Beauty,134,Online,2025-11-10,28,0.526
10006,Home,150,InStore,2025-11-24,24,0.953
10118,Apparel,122,Pickup,2025-12-08,29,0.79
10068,Electronics,221,Online,2025-12-08,36,0.588
10166,Electronics,240,InStore,2025-10-27,22,0.907
10147,Apparel,129,Online,2025-10-27,29,0.734
10122,Home,144,Online,2025-10-27,32,0.615
10045,Beauty,160,Online,2025-10-06,31,0.966
10135,Apparel,151,InStore,2025-12-08,36,0.81
10170,Electronics,191,InStore,2025-10-06,21,0.78
10093,Beauty,215,Pickup,2025-12-15,30,0.624
10076,Beauty,104,InStore,2025-10-27,35,0.535
10167,Apparel,248,Online,2025-11-03,29,0.928
10010,Electronics,238,Pickup,2025-10-27,48,0.761
10174,Electronics,233,Pickup,2025-10-13,24,0.551
10035,Grocery,143,Pickup,2025-11-17,28,0.978
10022,Electronics,107,Pickup,2025-12-08,27,0.634
10127,Beauty,148,Pickup,2025-11-24,40,0.91
10049,Grocery,242,Online,2025-11-24,29,0.889
10011,Grocery,101,Online,2025-12-01,22,0.771
10035,Apparel,203,Pickup,2025-10-13,33,0.847
10112,Home,100,Online,2025-12-15,32,0.951
10089,Electronics,206,Pickup,2025-10-13,27,0.557
10088,Apparel,146,Online,2025-10-27,27,0.601
10170,Apparel,151,InStore,2025-11-17,24,0.848
10000,Home,259,Pickup,2025-11-24,35,0.62
10104,Electronics,127,Pickup,2025-12-22,27,0.566
10170,Beauty,256,InStore,2025-11-17,28,0.802
10129,Home,202,Pickup,2025-11-03,36,0.6
10133,Electronics,232,InStore,2025-10-27,27,0.887
10128,Grocery,146,Pickup,2025-11-17,32,0.763
10082,Apparel,193,Pickup,2025-12-22,28,0.604
10133,Grocery,205,Pickup,2025-10-06,36,0.785
10057,Electronics,118,Pickup,2025-11-03,35,0.611
10035,Grocery,105,InStore,2025-10-06,28,0.757
10106,Electronics,124,Pickup,2025-12-15,28,0.832
